tmp,nontmp,real_label,predict_label,predict
P38310,P39993,1,0,0.78816485
P39003,Q12236,1,0,0.7870503
P33311,Q12039,1,0,0.78681827
P53394,Q04437,1,0,0.78632134
P80667,P40450,1,0,0.7860182
P53878,P41811,1,0,0.7857195
P04840,P50942,1,0,0.7851763
Q08409,P40567,1,0,0.7834956
P53756,P43633,1,0,0.7832887
P04821,P38272,1,0,0.78318703
P25628,Q06436,1,0,0.78289723
P33296,P40069,1,0,0.7824808
P36046,P43570,1,0,0.78244656
P41543,P24583,1,0,0.7807014
P39004,P39101,1,0,0.7787504
Q06148,P53150,1,0,0.77787983
P39010,P35197,1,0,0.7775582
P46991,Q12136,1,0,0.7770747
Q12241,P46682,1,0,0.77696633
P11710,P34250,1,0,0.77696276
P38767,P38729,1,0,0.77692235
P32361,Q00916,1,0,0.7752316
P38881,Q03195,1,0,0.7751944
Q06668,P34730,1,0,0.77501583
Q02725,P32335,1,0,0.7748488
P32843,Q07350,1,0,0.77457345
Q04734,P07271,1,0,0.7737005
P53918,P21304,1,0,0.7732713
P32341,P27466,1,0,0.7713398
Q07549,P38764,1,0,0.77071106
P53116,P30822,1,0,0.770665
Q03707,P00546,1,0,0.77058893
Q06169,Q02821,1,0,0.76986384
P33296,P22515,1,0,0.7692847
Q04228,P47135,1,0,0.76661026
Q12013,P39944,1,0,0.76558673
Q07811,P38996,1,0,0.7650788
P47069,Q12366,1,0,0.7644899
Q03707,Q03406,1,0,0.76444626
Q06644,Q12136,1,0,0.7641868
P36148,P43621,1,0,0.7639116
P39685,P00546,1,0,0.7632909
P39986,Q03655,1,0,0.7621161
P23641,P53599,1,0,0.7619027
P39004,P40971,1,0,0.7618964
P53083,P20967,1,0,0.7618005
Q06538,P14680,1,0,0.7614318
P52871,P31688,1,0,0.7599517
P53093,Q12136,1,0,0.7572829
P38114,P07703,1,0,0.7571019
Q08269,P39002,1,0,0.75632644
P36044,P25036,1,0,0.7560142
Q03795,Q07418,1,0,0.7559538
Q08749,P05453,1,0,0.75559825
P38363,Q02875,1,0,0.7547226
P14906,P16474,1,0,0.7545458
P32900,P54786,1,0,0.7538024
P38310,Q08271,1,0,0.7531023
P23641,Q04437,1,0,0.7525976
P33311,P47135,1,0,0.7524811
P32341,P38873,1,0,0.75238043
P39928,P04173,1,0,0.7494544
P33338,P32793,1,0,0.74938583
Q08234,P40858,1,0,0.749093
Q03714,P33760,1,0,0.74845386
P39734,P32602,1,0,0.7466808
P48813,P38439,1,0,0.74594516
P33338,Q12446,1,0,0.74549687
Q06159,Q12527,1,0,0.7454218
P42838,Q08224,1,0,0.74525714
P39103,Q12415,1,0,0.7446339
P18239,P38883,1,0,0.7443274
P18239,Q04437,1,0,0.7441089
P38079,P38604,1,0,0.74388087
P38880,P15938,1,0,0.742941
P38723,Q01163,1,0,0.7428411
P39004,P29295,1,0,0.7427576
P38179,P22515,1,0,0.7410438
P21560,Q00916,1,0,0.7409296
Q12144,P32790,1,0,0.74090934
P41800,P40150,1,0,0.74037683
P04840,Q99247,1,0,0.74030143
P53220,Q12236,1,0,0.73999846
P40497,P38795,1,0,0.7398758
P27825,P07807,1,0,0.73983
P11710,P31374,1,0,0.73968536
Q12324,P39014,1,0,0.7377391
P46956,Q04437,1,0,0.7364834
P04821,P01119,1,0,0.73628455
Q05934,P35736,1,0,0.73521936
P40169,Q12349,1,0,0.735021
P42838,P40069,1,0,0.7349937
Q12489,P40439,1,0,0.7340931
P38881,P53632,1,0,0.7340919
P40970,P38217,1,0,0.73385555
P32465,P38829,1,0,0.73382324
Q03944,P15992,1,0,0.7331184
P38717,P00546,1,0,0.7330167
Q03944,Q05040,1,0,0.7329699
Q08428,Q06412,1,0,0.7328977
P25580,P09232,1,0,0.73279774
P38131,Q08271,1,0,0.732395
P40528,Q08271,1,0,0.7323897
P38297,P39108,1,0,0.7314322
P87281,Q12136,1,0,0.7298888
P11710,P40020,1,0,0.7289907
P32854,P11972,1,0,0.7284335
P40497,P32505,1,0,0.7279223
P23641,P53622,1,0,0.7271454
P38993,P31378,1,0,0.72685975
P53344,P40971,1,0,0.726689
Q08144,P32602,1,0,0.72667825
P40075,P38882,1,0,0.72642815
Q08970,Q02983,1,0,0.72640157
P39004,Q07949,1,0,0.72594786
P18410,P32591,1,0,0.72563577
P41800,P40513,1,0,0.7253408
P49573,P38147,1,0,0.724319
P18239,P06839,1,0,0.72391886
P36096,P40091,1,0,0.7235559
P40988,P40991,1,0,0.7230854
P14180,Q06098,1,0,0.72300696
P53339,Q12136,1,0,0.72274643
P38631,P36149,1,0,0.72237915
P40451,P40562,1,0,0.72188425
P80667,P15274,1,0,0.72147036
P04710,P06839,1,0,0.7213881
Q12691,Q06408,1,0,0.7210047
P12683,P53718,1,0,0.71982014
Q03944,P02557,1,0,0.71884024
P39685,P34077,1,0,0.7186692
P22214,P38713,1,0,0.71863973
P41800,P25336,1,0,0.7175032
P39718,Q07418,1,0,0.7173392
P38085,Q08245,1,0,0.71720326
P39926,P38862,1,0,0.716091
P32361,P16474,1,0,0.7160644
P37265,P32494,1,0,0.71560264
P36142,Q04437,1,0,0.71505946
Q04947,P39984,1,0,0.71470803
P47045,P87108,1,0,0.7146543
P40085,P39517,1,0,0.71452713
P23641,P47113,1,0,0.7145052
P11710,P36119,1,0,0.7143074
Q03370,P38633,1,0,0.71393025
P40476,Q12349,1,0,0.7133106
P22214,P32074,1,0,0.71304166
Q03944,P35191,1,0,0.7129825
P40075,P38886,1,0,0.7128911
Q04746,P41901,1,0,0.71144265
Q06493,P40041,1,0,0.7110375
Q12241,P32602,1,0,0.7108648
Q12443,P03588,1,0,0.7108642
Q12171,P30822,1,0,0.71077377
P41800,P32787,1,0,0.7105863
Q04835,P32790,1,0,0.710377
Q06169,Q03790,1,0,0.7103623
P32621,P40047,1,0,0.71021175
P39924,P07703,1,0,0.7101547
P46956,P53622,1,0,0.71001256
P11710,Q12309,1,0,0.7097156
P47069,P17214,1,0,0.70918316
P38085,P25491,1,0,0.7090609
Q04629,P53741,1,0,0.7090201
P39003,Q07949,1,0,0.70843655
P32462,Q12136,1,0,0.7081102
P38250,P29055,1,0,0.7080262
P47045,P32830,1,0,0.70791423
P53220,Q12098,1,0,0.70764077
P25385,P32074,1,0,0.7073372
P32386,Q04437,1,0,0.7070576
P39734,Q07732,1,0,0.70483404
P36125,P32790,1,0,0.7044444
P00425,Q12349,1,0,0.7041922
P38072,P24869,1,0,0.70353836
P11710,P21691,1,0,0.7032067
Q08023,Q02630,1,0,0.70299137
Q06538,P38328,1,0,0.70254457
P43560,P29055,1,0,0.70236135
Q03370,P40054,1,0,0.7008865
Q03697,Q12202,1,0,0.7007506
Q06148,P37263,1,0,0.70013195
Q03944,P25491,1,0,0.70011383
P53322,P08468,1,0,0.69998914
Q05998,P54858,1,0,0.69921416
Q04370,Q05568,1,0,0.6988272
P25358,Q08271,1,0,0.69825155
P53045,P40316,1,0,0.6980798
P23641,P31378,1,0,0.69796324
P23501,P21623,1,0,0.697709
Q08144,Q08271,1,0,0.69769365
P40549,P32490,1,0,0.6975754
P38631,P38334,1,0,0.6973526
P37267,P53632,1,0,0.6973133
Q06159,Q99316,1,0,0.69681835
P52924,Q07804,1,0,0.6956848
Q12489,P41913,1,0,0.695552
P50087,P38238,1,0,0.6952288
Q12443,P41811,1,0,0.6951801
P18238,P06839,1,0,0.6950755
P11710,P40091,1,0,0.6944159
P40056,P24482,1,0,0.6941688
Q12489,P40366,1,0,0.693593
P53745,Q04062,1,0,0.6934916
P80667,P35056,1,0,0.6934059
P32563,P17255,1,0,0.69337094
P39010,P23292,1,0,0.69326735
P32522,P32524,1,0,0.692938
P53083,P40150,1,0,0.69280356
Q06169,P47135,1,0,0.6925353
P32906,P39014,1,0,0.6920637
P23641,P41811,1,0,0.6913654
P38176,P06777,1,0,0.690793
Q08001,P53210,1,0,0.6907027
P53108,P35197,1,0,0.69060326
P38875,P16474,1,0,0.6895815
P38244,P07246,1,0,0.68925774
P36169,Q12154,1,0,0.6889981
Q12352,P40562,1,0,0.6875781
Q03713,P45976,1,0,0.68755335
Q12063,P15992,1,0,0.6865891
P38085,Q12143,1,0,0.68635744
P38085,Q07350,1,0,0.68609905
P47036,Q12154,1,0,0.68596196
P39004,P25569,1,0,0.68594867
Q03944,P07251,1,0,0.6858138
P32897,P00175,1,0,0.6856902
P34237,Q03954,1,0,0.68537235
P32900,P00546,1,0,0.68473256
Q06170,Q12417,1,0,0.684453
P23641,P34164,1,0,0.6843058
Q12324,P11746,1,0,0.68372566
Q06681,P40352,1,0,0.68351454
Q03944,P12398,1,0,0.68283546
P22214,P53622,1,0,0.6827764
P40970,P40495,1,0,0.6820967
P47161,P32569,1,0,0.6818442
Q06681,P40485,1,0,0.6817857
P18239,P41811,1,0,0.6816648
P04840,P24814,1,0,0.68147177
P53288,P17214,1,0,0.681134
Q04969,P22517,1,0,0.68113357
P38723,P32364,1,0,0.68078184
Q04958,P32473,1,0,0.68068695
P39006,P38217,1,0,0.6800064
P14180,P25562,1,0,0.6789175
Q06689,P53127,1,0,0.6785384
Q12078,Q92331,1,0,0.6784504
Q12013,Q12246,1,0,0.6784241
P16547,P32613,1,0,0.6775824
P12683,Q08503,1,0,0.67732835
P04840,Q08271,1,0,0.6771949
P25385,P53622,1,0,0.6767433
P53324,P23287,1,0,0.6767314
P38929,Q05498,1,0,0.6767118
P39004,Q04660,1,0,0.67668307
P39925,P15108,1,0,0.6764391
P53083,P40513,1,0,0.6762168
P12684,Q06449,1,0,0.67528605
P40474,P48234,1,0,0.6742682
P42838,P04385,1,0,0.6741395
Q01590,P38810,1,0,0.6740832
P48813,P37366,1,0,0.67403656
Q06200,P32828,1,0,0.67401546
Q08001,Q07732,1,0,0.6739591
Q03824,P32916,1,0,0.6734305
P32466,Q02794,1,0,0.67302144
P38310,Q08474,1,0,0.6727172
Q02795,P24583,1,0,0.6725678
P39928,Q07688,1,0,0.672128
P38969,P54838,1,0,0.6717747
P43617,P38700,1,0,0.6711483
P39010,P23291,1,0,0.6708837
Q02969,Q06449,1,0,0.6707523
Q99332,Q08204,1,0,0.6707301
P12684,Q02159,1,0,0.67053413
P53253,P01097,1,0,0.6705014
Q12232,P18961,1,0,0.6701046
P32486,Q00776,1,0,0.6695874
Q08743,Q04636,1,0,0.6695844
P38310,P13856,1,0,0.6694739
P14020,P35197,1,0,0.6693225
Q99325,Q12527,1,0,0.6687645
P80667,P40971,1,0,0.66875887
P38150,P24814,1,0,0.66872644
Q03944,P09733,1,0,0.66869444
Q12516,P32602,1,0,0.6686716
P39928,P00924,1,0,0.66849804
P42934,P38080,1,0,0.6679579
P32867,P38713,1,0,0.66780734
P11710,P32606,1,0,0.6675242
P04840,Q12154,1,0,0.66727126
P40890,P02309,1,0,0.6666501
P39986,P00560,1,0,0.6663741
P38881,P00045,1,0,0.6658663
Q04746,P47037,1,0,0.66554826
P41800,P16474,1,0,0.6648724
P47069,Q12692,1,0,0.66465557
P30606,P38970,1,0,0.6644061
P38085,P06169,1,0,0.6639206
Q03673,Q12349,1,0,0.6637641
P53845,Q12349,1,0,0.6637161
Q12063,P32835,1,0,0.6635224
P40341,P00431,1,0,0.66318774
P39704,P08566,1,0,0.6630997
P25385,P47113,1,0,0.6628505
Q04018,P32569,1,0,0.66179216
P53108,Q02891,1,0,0.66157645
P23641,P32491,1,0,0.6615698
Q12063,P60010,1,0,0.6615582
P38849,P53870,1,0,0.6611368
P23641,Q07657,1,0,0.6610143
P14906,P38729,1,0,0.6608948
P40073,P22147,1,0,0.6605898
Q06668,P38691,1,0,0.66047263
P53083,P32787,1,0,0.66005987
P22804,P32074,1,0,0.6598942
Q99332,P23287,1,0,0.6598822
P38310,P40016,1,0,0.6596575
Q04947,Q12305,1,0,0.659413
P39003,P22696,1,0,0.65910715
P33296,P05626,1,0,0.65801334
Q12241,P36015,1,0,0.657955
P40075,Q04660,1,0,0.6578813
P40508,Q08278,1,0,0.657799
P40970,P19358,1,0,0.65776813
P32803,P38968,1,0,0.6577126
P40497,P53736,1,0,0.65768516
P40098,Q03897,1,0,0.6575308
P53631,P43321,1,0,0.65721416
P39996,P52290,1,0,0.65690464
P36081,P25651,1,0,0.65637136
P33296,Q12464,1,0,0.6559043
P23641,Q00772,1,0,0.6554068
Q01590,P53953,1,0,0.6551497
P36062,Q08729,1,0,0.6546428
Q06159,Q02630,1,0,0.65453434
P32854,P02829,1,0,0.6535632
P46989,P53036,1,0,0.65354073
P23642,Q12329,1,0,0.6531713
P53146,Q12745,1,0,0.6527882
P36029,Q06137,1,0,0.6525699
P53751,P41939,1,0,0.65251935
Q06668,P32366,1,0,0.65240574
P33296,Q99395,1,0,0.65196633
P53845,P48559,1,0,0.6518773
P53093,P35197,1,0,0.65180814
P53751,Q12446,1,0,0.65122974
Q08144,P38822,1,0,0.6511641
Q05934,P30624,1,0,0.65045947
P39996,Q06616,1,0,0.6501014
P38085,Q06135,1,0,0.6500527
P18239,P32602,1,0,0.64976144
P38244,P47135,1,0,0.6496099
P14180,P00546,1,0,0.6495696
P38726,Q02204,1,0,0.6494002
P42836,Q07967,1,0,0.64895415
Q02725,P38784,1,0,0.6484229
P25045,P40486,1,0,0.64806306
P53954,P05626,1,0,0.6480067
P47190,Q12136,1,0,0.6476681
Q12240,P36120,1,0,0.64766055
Q04958,P43601,1,0,0.64740074
P32343,P16387,1,0,0.6471123
P38150,Q07729,1,0,0.646858
Q03944,P46671,1,0,0.64630604
P40556,P27344,1,0,0.6461802
P23641,P34221,1,0,0.6461509
P47045,P53105,1,0,0.64529496
P32319,Q12446,1,0,0.6451564
Q12301,P11972,1,0,0.64507556
P37296,P17255,1,0,0.6446528
P53157,P32191,1,0,0.64440364
P11710,Q04964,1,0,0.6443614
P13181,Q12446,1,0,0.6443226
P22214,P41811,1,0,0.6440265
P40073,P24583,1,0,0.64363855
P38875,P02994,1,0,0.643343
Q99332,Q12349,1,0,0.6433157
Q06567,P25349,1,0,0.6432456
P14772,P43633,1,0,0.64302844
P38356,Q03655,1,0,0.6425259
P23641,P31244,1,0,0.6419546
P36173,P00635,1,0,0.6419374
P41948,P40024,1,0,0.6419195
P28584,P32776,1,0,0.64176285
P32629,P40303,1,0,0.6416925
Q12324,Q02574,1,0,0.64168227
P38228,Q00711,1,0,0.64167726
P53039,P11972,1,0,0.6415201
Q03322,P32602,1,0,0.6414817
Q05934,P38170,1,0,0.6412666
P39925,P11484,1,0,0.6411371
P39996,P35725,1,0,0.64077187
P34240,P38822,1,0,0.64052314
P39006,P32366,1,0,0.6403684
Q08958,P39101,1,0,0.6403247
P40497,P53728,1,0,0.64011836
P53108,P48559,1,0,0.64008135
P41800,P10591,1,0,0.6397214
Q07549,Q06103,1,0,0.63965416
Q08931,P32602,1,0,0.63936776
P38875,P12398,1,0,0.6393465
P27810,Q08271,1,0,0.6390961
Q03691,P32447,1,0,0.6390207
P25573,P52891,1,0,0.63884825
P32803,P40482,1,0,0.6386136
P39563,P27999,1,0,0.6386018
P46971,P47017,1,0,0.6384936
P38156,P38729,1,0,0.6382444
P21825,P29055,1,0,0.63823867
P39734,P17214,1,0,0.6378488
P39925,P05694,1,0,0.6377994
P25385,P41811,1,0,0.6376473
P38325,P38903,1,0,0.6370872
P23641,Q04149,1,0,0.6369929
Q04746,P38989,1,0,0.6364285
P54837,P38968,1,0,0.6364156
P39003,P14681,1,0,0.6364048
P14359,P35197,1,0,0.63580006
P47161,P25623,1,0,0.6353761
P32486,Q12250,1,0,0.6349086
Q06686,Q00764,1,0,0.63484544
Q04338,P32602,1,0,0.6348438
Q03697,P33757,1,0,0.63458925
Q12489,P47976,1,0,0.6345239
P40578,P36008,1,0,0.6344884
P39996,P38822,1,0,0.63446015
P40319,Q08271,1,0,0.6343902
Q12232,P53691,1,0,0.6343799
P32802,Q12349,1,0,0.63419783
P34230,Q02260,1,0,0.63393414
P41800,P06778,1,0,0.63385326
P38130,P39009,1,0,0.6337733
Q03944,P43592,1,0,0.63346004
P23641,P25646,1,0,0.6330793
Q03697,P17214,1,0,0.6329268
P04840,P23291,1,0,0.63216704
Q08215,P40454,1,0,0.6319268
P41543,P40971,1,0,0.63140625
P40056,Q12154,1,0,0.631373
P53310,Q07418,1,0,0.6306784
P32522,P40567,1,0,0.6305487
P36060,P27999,1,0,0.63036823
P40438,P47093,1,0,0.63017064
P14906,P39742,1,0,0.6294658
P39727,Q07732,1,0,0.6293234
Q06689,P32641,1,0,0.6292645
P33296,Q03940,1,0,0.62923414
P38342,Q00764,1,0,0.6288036
Q08902,P04819,1,0,0.6286563
P39986,P00925,1,0,0.6286329
Q12063,P32836,1,0,0.6283865
Q04746,Q12186,1,0,0.627944
Q99332,Q08729,1,0,0.6277809
P39996,P15565,1,0,0.62743866
P33296,P02557,1,0,0.6274211
P41800,Q12453,1,0,0.62727344
P11710,P53046,1,0,0.62714106
P22804,P53622,1,0,0.6269557
P25385,P40482,1,0,0.6268109
P53253,P38748,1,0,0.6265981
P12866,P39742,1,0,0.6262882
P14772,P47093,1,0,0.62590414
P37298,P32529,1,0,0.6254992
Q12241,P12868,1,0,0.62490004
P54862,P38237,1,0,0.62439144
P38969,P38632,1,0,0.6243829
P38875,P09733,1,0,0.6243329
Q04119,P29055,1,0,0.62427723
Q12284,Q12154,1,0,0.6242604
P04840,P25343,1,0,0.62395895
Q12066,P25087,1,0,0.62380564
P18239,P06774,1,0,0.6235448
P32854,P32602,1,0,0.6229935
P32854,P28004,1,0,0.62203234
P18410,P12945,1,0,0.6219909
P39551,P25623,1,0,0.62148255
P39551,P47135,1,0,0.6213941
P11710,P60010,1,0,0.6211829
P53093,Q02891,1,0,0.6211399
P23641,P39743,1,0,0.6211375
Q07541,Q12154,1,0,0.6211324
P38958,P32529,1,0,0.6202189
P39925,P00431,1,0,0.6191441
Q03944,P16140,1,0,0.6190686
P32901,P32569,1,0,0.61885184
P21560,Q07350,1,0,0.6187412
Q04935,P06787,1,0,0.61861944
P33296,P38696,1,0,0.61856157
P36164,P35197,1,0,0.618504
P53117,Q08387,1,0,0.6179096
P38428,P38729,1,0,0.61783814
Q08548,P38822,1,0,0.6175854
Q05934,Q12193,1,0,0.6173917
P36028,P39742,1,0,0.61736953
P25358,Q08193,1,0,0.61724555
P38857,P07257,1,0,0.61687756
P54837,P40482,1,0,0.6168205
P18239,Q08949,1,0,0.6165495
P38363,P32776,1,0,0.61629266
P53541,P29311,1,0,0.6160922
P43552,P32452,1,0,0.6154302
P39924,P53061,1,0,0.61508983
P40504,P49167,1,0,0.6150107
P25574,P47135,1,0,0.6149173
P53966,P38431,1,0,0.61440015
P25297,P53924,1,0,0.6139961
P60468,Q12154,1,0,0.6137861
P38958,P27999,1,0,0.6134994
Q12325,P47135,1,0,0.6132695
Q06417,Q12046,1,0,0.61266
P80667,Q08446,1,0,0.6124955
P06197,P35197,1,0,0.61217093
P53039,P25357,1,0,0.6119143
P29704,P40582,1,0,0.6117969
P04840,P06781,1,0,0.61162245
P40528,P18851,1,0,0.6110047
P53220,P32776,1,0,0.6109904
P32621,Q06592,1,0,0.6109831
P53862,P38073,1,0,0.6109461
Q08144,Q03790,1,0,0.61093426
P22214,P32602,1,0,0.6105067
P18239,P39743,1,0,0.6104728
P53008,Q01852,1,0,0.6104493
P39551,P38316,1,0,0.60986155
P38929,P42834,1,0,0.60972536
P38726,P35191,1,0,0.6096788
Q07541,Q04951,1,0,0.6094949
Q06676,P11972,1,0,0.6094719
Q03102,P38822,1,0,0.6093334
P32522,P57743,1,0,0.6093227
Q02203,P32366,1,0,0.6089458
P40970,P10659,1,0,0.6085635
P40519,Q08729,1,0,0.60856235
P29704,Q03790,1,0,0.6084172
Q06011,Q03761,1,0,0.6083127
P40169,Q02630,1,0,0.60821015
P38778,Q08446,1,0,0.60813934
Q03795,P38262,1,0,0.60813487
P15380,P47029,1,0,0.60802114
P38726,P29055,1,0,0.6078555
P04840,Q12018,1,0,0.6077988
P43560,P07703,1,0,0.6076953
P53171,P16892,1,0,0.607504
P28791,P33891,1,0,0.6066252
P38072,P38729,1,0,0.6057952
P22214,Q00772,1,0,0.6056984
P23641,Q03330,1,0,0.60556495
P11710,P39732,1,0,0.60531604
P39704,P40069,1,0,0.60504663
P54867,Q03667,1,0,0.6043357
P38875,P32565,1,0,0.6040969
P38244,P40054,1,0,0.6038144
P53253,P08153,1,0,0.6037347
P53008,P32569,1,0,0.60365367
Q07660,P25617,1,0,0.60359263
Q03944,P00950,1,0,0.60341096
P38267,Q07350,1,0,0.603174
P04840,Q05946,1,0,0.60295135
Q05934,P37366,1,0,0.6029078
P36060,Q00684,1,0,0.6028754
P39004,P26755,1,0,0.6027392
P39524,Q12080,1,0,0.6025602
P33300,P38822,1,0,0.6022849
Q04121,P38439,1,0,0.601411
P36066,P53550,1,0,0.60135245
P42839,P32478,1,0,0.60078704
P38756,P47135,1,0,0.6001357
Q12374,P29055,1,0,0.6000522
P18239,Q04964,1,0,0.6000216
Q01590,P53959,1,0,0.5999572
