tmp,nontmp,real_label,predict_label,predict
P0A917,P77717,1,0,0.49883333
P27896,P04475,1,0,0.49852315
P0AEH5,P28249,1,0,0.49793953
P64429,P0ABH7,1,0,0.496778
P69739,P0AEU7,1,0,0.49404702
P0AFM9,P0AFM6,1,0,0.48906794
P06971,Q9X2V7,1,0,0.48428905
P69425,P36649,1,0,0.4817658
P13518,P0ADZ0,1,0,0.48004013
P06996,P24192,1,0,0.47998312
P76655,P0A8E5,1,0,0.4788248
P64429,P76550,1,0,0.47845024
P39838,P14374,1,0,0.4781248
P76093,P0ABA6,1,0,0.47797233
P64429,P0ACF0,1,0,0.47716114
P02929,P0A7K6,1,0,0.47603077
P22525,P32052,1,0,0.47536373
P52005,P0ADK6,1,0,0.47503406
P0A940,P0AEU7,1,0,0.4742955
P0AEH5,P08957,1,0,0.47404763
P0ADQ7,P0AEU7,1,0,0.4737595
P64581,P28249,1,0,0.47369424
P64429,P0A7X3,1,0,0.47331092
P06996,P08622,1,0,0.47260386
P38106,P0AGB6,1,0,0.46997768
P02918,P0AG80,1,0,0.46714938
P02932,P45476,1,0,0.46662468
P23842,P30750,1,0,0.46577287
P0A940,P0A9A9,1,0,0.4657187
P45751,P14900,1,0,0.46502307
P09130,P10026,1,0,0.4649671
P0ABV2,P23325,1,0,0.461369
P0AEC3,P0A6E4,1,0,0.46080026
P69739,P60422,1,0,0.46031228
P64581,P0A988,1,0,0.45706058
P30130,P08191,1,0,0.45657218
P69425,P26648,1,0,0.45537725
P33226,P10441,1,0,0.4553135
P0A910,P0AG59,1,0,0.4540044
P0ABV2,P0AFH8,1,0,0.4518606
P38134,P14374,1,0,0.44959986
P0AA86,P0AEG4,1,0,0.4494093
P75830,P06612,1,0,0.44419512
P23855,P0AFM6,1,0,0.44330144
P0A910,P09373,1,0,0.4432416
P0AG14,P0ADX5,1,0,0.44279832
P02934,P11457,1,0,0.44198197
P18006,P15069,1,0,0.4398073
P02918,P61889,1,0,0.43956408
P02919,P0A935,1,0,0.43859383
P18400,P31223,1,0,0.43773
P0ABV2,P0A6N4,1,0,0.43678564
P31461,P07682,1,0,0.43581772
P0ADQ7,P76065,1,0,0.43565005
P33226,P33225,1,0,0.43476713
P17315,P60723,1,0,0.4343891
P02918,P0A7V8,1,0,0.43407577
P0ADQ7,P0AF90,1,0,0.4327094
P0AG14,P21499,1,0,0.4299784
P43671,P03018,1,0,0.42817426
P69739,P0ADZ0,1,0,0.42744696
P02919,P0ACB2,1,0,0.42734113
P0ADQ7,P06993,1,0,0.4273048
P02931,P09883,1,0,0.4258108
P02918,P00946,1,0,0.4252192
P64429,P15288,1,0,0.42424622
P36655,P0AEG6,1,0,0.4233098
P69739,P0A9K9,1,0,0.42299783
P16070,P39171,1,0,0.42182505
P02929,P0AA10,1,0,0.4214007
P02918,P0AG82,1,0,0.4201404
P77211,P77214,1,0,0.41971403
P15286,P76938,1,0,0.41948068
P77409,P24991,1,0,0.41825232
P10122,P06137,1,0,0.4165382
P0ADQ7,P60723,1,0,0.41645524
P75885,P28635,1,0,0.41343513
P55140,P15277,1,0,0.41332188
P31549,P52647,1,0,0.41292402
P0ADQ7,P75838,1,0,0.41276795
P0AEC8,P39271,1,0,0.41259196
P64499,P64479,1,0,0.41225228
P0ABV2,P0A6X7,1,0,0.4120511
P0AAJ3,P13024,1,0,0.41038442
P0ADQ7,P37751,1,0,0.409217
P02929,P0A7R5,1,0,0.40722787
P0ADQ7,P0A7T7,1,0,0.40602022
P0AEH5,P0AEI4,1,0,0.40517637
P64429,P76419,1,0,0.40342414
P0A917,P0AEU7,1,0,0.40341157
P02918,P0AD33,1,0,0.39914554
P76115,P32049,1,0,0.39855078
P76237,P07395,1,0,0.39733225
P52084,P45567,1,0,0.39649072
P02932,P11457,1,0,0.3951089
P0A940,P0AC02,1,0,0.39457306
Q46833,P07011,1,0,0.39441803
O50190,Q47015,1,0,0.39391303
P39453,P60624,1,0,0.39283937
P76147,P0A825,1,0,0.39147675
P69739,P60624,1,0,0.39136964
P75750,P17288,1,0,0.3912478
P0AG14,P0A7R9,1,0,0.39033854
P0AG14,P25397,1,0,0.38900375
P02934,P07176,1,0,0.38882443
P02918,P0ACF8,1,0,0.38831046
P0AA53,P0AG59,1,0,0.3865576
P10956,P10957,1,0,0.3863498
P02929,P0A7J3,1,0,0.38558578
Q47706,P03016,1,0,0.38478738
P27896,P31802,1,0,0.38016647
P17315,P0ABB4,1,0,0.3798355
P17315,P0ACF0,1,0,0.379105
P0A910,P37751,1,0,0.37865284
P39321,P0AEB7,1,0,0.3786144
P13518,P0A7U7,1,0,0.37817025
P76655,P42620,1,0,0.37725374
P0A910,P0ADZ0,1,0,0.37716824
P30845,P36996,1,0,0.37665707
P0A910,P46923,1,0,0.37640217
P42617,P39174,1,0,0.3741296
P08400,P08402,1,0,0.3732481
P02929,P0A7T3,1,0,0.37321982
P39401,P00379,1,0,0.37101892
P02918,P0AET2,1,0,0.37015104
P69739,P0ACD8,1,0,0.36950064
P0A910,P0C0V0,1,0,0.3690525
P0ADQ7,P0A8C4,1,0,0.36868858
P46022,P02339,1,0,0.36820763
P02918,P00805,1,0,0.36515313
P75870,P0A8U0,1,0,0.36490172
P0ACV4,P0ACF8,1,0,0.3639381
P0AEH5,P37751,1,0,0.3637575
P13036,P23485,1,0,0.3632983
P02919,P23538,1,0,0.36254257
P02918,P37349,1,0,0.35925025
P04286,P06137,1,0,0.35907996
P13518,P0A7R1,1,0,0.35715666
P19934,P45955,1,0,0.35702243
P0AC30,P37690,1,0,0.35636064
P02918,P0A6N4,1,0,0.35583702
P0A940,P24186,1,0,0.35555568
P0A910,P27127,1,0,0.35534248
P19934,P21369,1,0,0.35332638
P02918,P45523,1,0,0.35071307
P02934,P0A855,1,0,0.35036767
P32701,P23839,1,0,0.35022807
P75683,P45802,1,0,0.35020584
P0ADQ7,P0A7S9,1,0,0.3497036
P64581,P60723,1,0,0.34834802
P64581,P75967,1,0,0.34657115
P69739,P0AEI1,1,0,0.3461827
P02918,P45578,1,0,0.34466282
P0AEN4,P60723,1,0,0.3442856
P22763,P24199,1,0,0.3441751
P46482,P45476,1,0,0.34401768
P33218,P39172,1,0,0.3439691
P07018,P24991,1,0,0.34388444
P06136,P10408,1,0,0.34194377
P64581,P37751,1,0,0.34160054
P02918,P0AG59,1,0,0.34022856
P64581,P0ADZ0,1,0,0.34018022
P0A8R7,P76015,1,0,0.34012842
P0A940,P77774,1,0,0.34007332
P08400,P36979,1,0,0.33967733
P06996,P0C0V0,1,0,0.33833596
P0AEC3,P0AGD7,1,0,0.33832693
P64499,P77539,1,0,0.335603
P69739,P0A6F9,1,0,0.33318818
P02918,P0A6X7,1,0,0.33297682
P39453,P38684,1,0,0.33095235
P02918,P09373,1,0,0.33053422
P0AG14,P0A7X3,1,0,0.33034545
P0AEC3,P0A825,1,0,0.32948664
P75830,P07682,1,0,0.32820138
P0ADQ7,P0AEI1,1,0,0.32803094
P02918,P0C0L2,1,0,0.3262988
P0A6A0,P0AGE0,1,0,0.32606134
P02918,P68066,1,0,0.32560802
P23282,P02436,1,0,0.32522327
P39180,P61889,1,0,0.32301396
P0ACV4,P0ABA6,1,0,0.32300073
P0AFN2,P39371,1,0,0.32219774
P02918,P0A7M6,1,0,0.32199937
P0AG14,P0A7S9,1,0,0.32195553
P02918,P0A9A9,1,0,0.32184047
P37645,P61889,1,0,0.32141677
P37653,P19675,1,0,0.32062978
P06996,P0A855,1,0,0.32041633
P0ACV4,P0AG59,1,0,0.3173082
P30844,P07011,1,0,0.3161574
P0AC75,P0A7A9,1,0,0.31538028
P0ABJ1,P0AFG0,1,0,0.31406868
P0ADQ7,P0A7U7,1,0,0.31196195
P02918,P0A7J7,1,0,0.31149536
P0ABV2,P04128,1,0,0.31085396
P08550,P25539,1,0,0.31076598
P02918,P0A8B5,1,0,0.3089428
P0ADM0,P0AG59,1,0,0.3089115
P02932,P0A855,1,0,0.30785006
P64581,P0A7K6,1,0,0.3074398
P45420,P0A8W8,1,0,0.30723697
P75683,P17579,1,0,0.3066026
P17315,P0A7J3,1,0,0.3058219
P69739,P10408,1,0,0.30380464
P0ACV4,P68066,1,0,0.3032202
P0ADQ7,P00393,1,0,0.30301672
Q47413,P36979,1,0,0.30234534
P02929,P0A6P9,1,0,0.3005913
P02918,P60422,1,0,0.30023757
P0ACV4,P0A7M6,1,0,0.29974866
P0AEN4,P0AA37,1,0,0.2990849
P77338,P0A8E5,1,0,0.29766577
P64429,P0AG67,1,0,0.29728314
P75780,P0ADK6,1,0,0.29698116
P52084,P33646,1,0,0.29688334
P76389,P0ACF8,1,0,0.29586017
P0ADM0,P68066,1,0,0.2950353
P02918,P0AB14,1,0,0.2949948
P17315,P0A7T3,1,0,0.294787
P33218,P0A7M2,1,0,0.2946755
P76361,P0ADX5,1,0,0.29438034
P16926,P15042,1,0,0.29397845
P23837,P23836,1,0,0.2930302
P0A8R7,P68066,1,0,0.29275817
P31069,P0AAC8,1,0,0.2925727
P09835,P0AGA6,1,0,0.29241997
P22763,P03026,1,0,0.29230076
P02934,P11351,1,0,0.2920744
P0A910,P0A850,1,0,0.2913825
P02918,P0ADY7,1,0,0.29135197
P0A940,P36683,1,0,0.2913404
P0ACV4,P0A7N9,1,0,0.289689
P0A940,P0ADF6,1,0,0.28937274
P77285,P0A847,1,0,0.28873944
P0AC30,P0AG59,1,0,0.2871316
P0AG14,P0A7U7,1,0,0.28589237
P02918,P0AFU8,1,0,0.28545785
P33915,P69931,1,0,0.283732
P02918,P0A7R9,1,0,0.28347933
P02934,P30871,1,0,0.28325337
P0ACV4,P0A7M2,1,0,0.28294268
P75961,P0ACD4,1,0,0.28289884
P02918,P0A870,1,0,0.2827494
P0ABV2,P69441,1,0,0.28161126
P05829,P17580,1,0,0.28120202
P52600,P08373,1,0,0.28098428
P02918,P0A8G6,1,0,0.28058743
P77172,P0A8G0,1,0,0.27990758
P52143,P27305,1,0,0.27944767
P39180,P0ACF8,1,0,0.2785945
P0A910,P0AAM7,1,0,0.2783769
P0ABV2,P0A9Y6,1,0,0.2781511
P0ABV2,P0A6A8,1,0,0.27752405
P39367,P0A988,1,0,0.27563548
P0A742,P05523,1,0,0.274204
P0A910,P39099,1,0,0.27387175
P46889,P20083,1,0,0.27362114
P0A8R7,P0A7M2,1,0,0.27290672
P0A940,P0A9S5,1,0,0.27182877
P0ACV4,P0ADY7,1,0,0.27037525
P13518,P0A9X4,1,0,0.27028322
P0AE30,P76243,1,0,0.26987058
P22763,P0AE67,1,0,0.2698261
P64581,P77539,1,0,0.26945412
P33218,P75967,1,0,0.2693779
P77409,P32053,1,0,0.26860964
P0A910,P0A7R1,1,0,0.26709157
P75830,P16921,1,0,0.26611018
P75830,P05804,1,0,0.26546478
P0ADQ7,P0A9K3,1,0,0.2645355
P52084,P36979,1,0,0.2634638
P0AA53,P39831,1,0,0.2624961
P0ACV4,P0A870,1,0,0.2621629
P02918,P0A6K6,1,0,0.26189825
P02934,P10408,1,0,0.26142907
P0AC30,P0A7J7,1,0,0.26110792
P0ABV2,P0A6F9,1,0,0.26083723
P0ACV4,P60723,1,0,0.25978827
P77338,P16921,1,0,0.25957304
P0ABJ1,P0A6A8,1,0,0.25857317
P02918,P0A7U3,1,0,0.2570653
P06996,P30871,1,0,0.25677168
P23282,P02420,1,0,0.2561922
P64581,P02358,1,0,0.25568107
P0ABM9,P30177,1,0,0.25562546
P0AEW1,P23325,1,0,0.25469604
P32701,P02358,1,0,0.2529987
P0ACV4,P0ADZ0,1,0,0.25289124
P17315,P0A7K2,1,0,0.2522738
P32715,P07395,1,0,0.25168177
P0ACV4,P0A7T7,1,0,0.25158644
P76054,P07682,1,0,0.25137132
P06996,P29209,1,0,0.25045744
P06996,P36979,1,0,0.24999186
P02918,P0A6W5,1,0,0.24955803
P32701,P0A8X0,1,0,0.24938136
P52084,P25663,1,0,0.24855697
P39367,P16682,1,0,0.24719536
P17315,P0ABB0,1,0,0.24696389
P0ADQ7,P0ADR8,1,0,0.24608982
P39180,P0A7Z4,1,0,0.24586359
P02932,P30871,1,0,0.24579883
P37659,P0ADZ0,1,0,0.24565372
P0ADM0,P0ADZ0,1,0,0.24558607
P02931,P0A855,1,0,0.2452943
P76361,P20605,1,0,0.24461207
P02918,P60624,1,0,0.24441198
P02918,P0A7K6,1,0,0.24434891
P0A6A0,P0A8E5,1,0,0.24294993
P02918,P68919,1,0,0.24279839
P75816,Q46906,1,0,0.24218112
P37652,P09156,1,0,0.24100053
P77031,P20083,1,0,0.24073851
P02932,P36979,1,0,0.2392154
P71241,P39286,1,0,0.23914692
P02918,P0AAB8,1,0,0.23890346
P39180,P0AG59,1,0,0.23879424
P0ABV2,P0A7J3,1,0,0.2387259
P75830,P0ABB4,1,0,0.2386477
P02918,P69910,1,0,0.23829296
P77504,P0A6F9,1,0,0.23666218
P39367,P39407,1,0,0.23654372
P02918,P0ACF0,1,0,0.23639223
P19934,P0A855,1,0,0.23593187
P08401,P03004,1,0,0.23575962
P76474,P76223,1,0,0.23568252
P0A917,P0A6H5,1,0,0.2350899
P0A8R7,P32057,1,0,0.23475209
Q46834,P19931,1,0,0.23360524
P16926,P13519,1,0,0.23212224
P17315,P0A6P9,1,0,0.23177698
P0AEE3,P37902,1,0,0.2316972
P76219,P76403,1,0,0.2316716
P0A6A0,P0ACJ8,1,0,0.23105198
P39180,P09373,1,0,0.23098001
P0A910,P33599,1,0,0.23026928
P33934,P45526,1,0,0.22995284
P77409,P0AEM0,1,0,0.2273961
P39180,P68066,1,0,0.22703278
P02918,P0A7S9,1,0,0.22685122
P0ADQ7,P67910,1,0,0.22647333
P33650,P76113,1,0,0.225907
P0ACV4,P60624,1,0,0.22573829
P07017,P07364,1,0,0.22545469
P76389,P0A7M2,1,0,0.22466484
P0ACV4,P04128,1,0,0.22456098
P76387,P28909,1,0,0.22426748
P37624,P76015,1,0,0.2241287
P0AEW1,P0AG59,1,0,0.22410437
P0A940,P33195,1,0,0.22398269
P76339,P16687,1,0,0.2231636
P03805,P0AC47,1,0,0.22272548
P23282,P02422,1,0,0.2212959
P0ABJ6,P18775,1,0,0.2210781
P02918,P0A825,1,0,0.22055843
P31461,P00582,1,0,0.22016543
P0ABJ3,P0AES9,1,0,0.21992207
P76236,P10413,1,0,0.21897307
P30844,P75767,1,0,0.21829936
P02918,P69441,1,0,0.21827552
P0ACV4,P0ACF0,1,0,0.21815413
P30847,P69228,1,0,0.21753085
P37642,P0AEU7,1,0,0.21681151
P02918,P02413,1,0,0.21665123
P23282,P02410,1,0,0.21637285
P08336,P16244,1,0,0.21636713
P02918,P0A9Y6,1,0,0.21536061
P18033,P27187,1,0,0.21534938
P0AD03,P0A988,1,0,0.21531749
P02918,P37759,1,0,0.2151747
P02943,P0A855,1,0,0.2143979
P37642,P68066,1,0,0.21390125
P0AE45,P0A7M2,1,0,0.21370271
P0AC75,P0A850,1,0,0.21360645
P77524,P07682,1,0,0.21327135
P0ABJ1,P0A7T3,1,0,0.21268415
P69423,P36649,1,0,0.21183598
P27303,P77808,1,0,0.21069461
P0A8R7,P0ACF0,1,0,0.2097438
P31119,P02901,1,0,0.20888475
P23895,P0A7J7,1,0,0.20881176
P0A8Q3,P0AC47,1,0,0.20708492
P23282,P02364,1,0,0.20663294
P0AER3,P0AFU8,1,0,0.205695
P00859,P00824,1,0,0.20540601
P45525,P33918,1,0,0.20499554
P76389,P60723,1,0,0.20491543
P37908,P09156,1,0,0.20457652
P08401,P08368,1,0,0.2044704
P23895,P0A7M2,1,0,0.20343143
P02918,P0A850,1,0,0.20319465
P0ABU7,P31979,1,0,0.20276022
P33582,P10408,1,0,0.20257753
P37659,P23869,1,0,0.20234796
P33925,Q46906,1,0,0.2019827
P39367,P33920,1,0,0.20191655
P00859,P00831,1,0,0.2018184
P0ACV4,P13035,1,0,0.20134392
P02918,P0A6F9,1,0,0.20086727
P69054,P07014,1,0,0.20079464
P32701,P0A7L0,1,0,0.19876015
P06967,P30858,1,0,0.19791827
P37642,P0A7M2,1,0,0.19790089
P0A910,P0AFP6,1,0,0.19751626
P77196,P23852,1,0,0.19726935
P02918,P0AE08,1,0,0.1968478
P33129,P07813,1,0,0.19669828
P02918,P0A7R5,1,0,0.19647545
P02934,P13519,1,0,0.19546446
P23282,P02423,1,0,0.1950567
P75905,P23892,1,0,0.19492075
P75870,P77454,1,0,0.19491309
P69423,P26648,1,0,0.19467929
P0ABV2,P0A7K2,1,0,0.1936487
P0ADL1,P33018,1,0,0.1920326
P0A910,P63284,1,0,0.19201612
P39180,P0A8G6,1,0,0.19176626
P75995,P0AFP6,1,0,0.19055587
P0A8R7,P0A9Y6,1,0,0.19049162
P02918,P0C018,1,0,0.18981153
P07017,P07363,1,0,0.1891036
P0AE45,P0ADZ0,1,0,0.189066
P0AE45,P39376,1,0,0.18727165
P02918,P36938,1,0,0.1864424
P0AD03,P04994,1,0,0.18641886
P39180,P0ADZ0,1,0,0.18597445
P31119,P36979,1,0,0.18578824
P07001,P0A8G0,1,0,0.1853553
P76577,P25539,1,0,0.18530434
P0ABU7,P0AG82,1,0,0.1852862
P0AEH5,P09546,1,0,0.18520406
P37645,P0ADZ0,1,0,0.18487024
P02934,P37095,1,0,0.18486318
P30844,P30843,1,0,0.18481901
P02918,P0A7R1,1,0,0.18434212
P69739,P0CE47,1,0,0.183566
P08401,Q59384,1,0,0.18352869
P33930,P14294,1,0,0.18331808
P0A8R7,P0A972,1,0,0.18322134
P76272,P29464,1,0,0.18277594
P02918,P0A7J3,1,0,0.18258387
P0ACV4,P0A7R5,1,0,0.18058893
P64581,P67910,1,0,0.17985955
P23282,P0A7W1,1,0,0.17943928
P77241,P23830,1,0,0.17852071
P76272,P0AFP6,1,0,0.17845485
P0A8R7,P0A6F9,1,0,0.17729384
P06996,P0AFP6,1,0,0.17707029
P0AC30,P0A9Y6,1,0,0.17653668
P77338,P10408,1,0,0.17643678
P0A940,P25526,1,0,0.17637217
P76389,P0A7K6,1,0,0.17629516
P0AC30,P0A6A8,1,0,0.17608273
P06996,P13519,1,0,0.17518413
P02918,P0A7T3,1,0,0.17487529
P46889,P68066,1,0,0.17485955
P31119,P10408,1,0,0.17480683
P37642,P0ADZ0,1,0,0.17468113
P0ABJ3,P68066,1,0,0.17443776
P37649,P77319,1,0,0.17412266
P02918,P00350,1,0,0.17333895
P39168,P14374,1,0,0.17302394
P02918,P0A9B2,1,0,0.17300579
P02918,P0A799,1,0,0.17164889
P0ACV4,P36938,1,0,0.1711939
P23282,P02421,1,0,0.17027321
P0ACV4,P0A7R1,1,0,0.16923025
P02932,P0AFP6,1,0,0.16873017
P37642,P32057,1,0,0.16781196
P0ACV4,P0A7J3,1,0,0.16758642
P0AEW1,P32057,1,0,0.1669513
P24177,P31223,1,0,0.16677439
P0ABU7,P08622,1,0,0.16634282
P0ABU7,P0ACF8,1,0,0.16615093
P52600,P09372,1,0,0.16607708
P33925,P75767,1,0,0.16476229
P0ABU7,P00634,1,0,0.16460386
P09348,P10408,1,0,0.16443321
P0A940,P25553,1,0,0.16436887
P30861,P27305,1,0,0.16390955
P37659,P0A7R1,1,0,0.16386136
P23282,P02384,1,0,0.16333038
P76037,P07682,1,0,0.16257331
P0AC30,P0A7U7,1,0,0.16193837
P08401,P36996,1,0,0.16174018
P23282,P0ADI4,1,0,0.16126129
P0ACV4,P0A7T3,1,0,0.16038665
P0AC30,P0A7R5,1,0,0.16036037
P0ADC3,P61316,1,0,0.16012806
P39180,P69910,1,0,0.15988585
P68699,P00837,1,0,0.15961072
P28691,P02359,1,0,0.15951055
P0ABV2,P0ABT2,1,0,0.15921873
P0ACV4,P0A9B2,1,0,0.15864211
P02918,P0A6P1,1,0,0.1585066
P39180,P0ACF0,1,0,0.15847921
P18392,P52108,1,0,0.15827245
P0AD14,P33356,1,0,0.15801588
P23895,P04128,1,0,0.15784419
P0AD03,P0AF90,1,0,0.15699622
P23282,P0A7V0,1,0,0.15656126
P24205,P29209,1,0,0.15629053
P76093,P17169,1,0,0.15610015
P28691,P02388,1,0,0.15589175
P03805,P07011,1,0,0.15491095
P02918,P0A7L0,1,0,0.15488565
P0ABJ3,P0AB14,1,0,0.15477541
P28691,P32679,1,0,0.1544615
P23282,P02392,1,0,0.15412518
P0A8R7,P0A7T3,1,0,0.15376538
P31462,P23839,1,0,0.15285277
P33129,P02996,1,0,0.1523624
P0ADM0,P0AEX9,1,0,0.14993599
P37642,P0ACF0,1,0,0.1485509
P39180,P0A9Y6,1,0,0.14308056
P41074,P22257,1,0,0.1418544
P0ACV4,P0A7L0,1,0,0.14176875
P0AD03,P0A9K9,1,0,0.14164785
P76389,P0A7U7,1,0,0.14070266
P52094,P0AEU0,1,0,0.13986668
P0AC44,P07014,1,0,0.13979885
P0ACV4,P0A7V3,1,0,0.13969293
P76045,P0ABT2,1,0,0.1393789
P0ABU7,P0AG59,1,0,0.13931245
P23282,P02389,1,0,0.13872656
P0AD03,P77454,1,0,0.13832021
P0ABU7,P0A853,1,0,0.13786077
P13017,P33371,1,0,0.13784331
P0ABU7,P0AFD1,1,0,0.13665786
P0AAJ3,P0CE47,1,0,0.1349779
P39367,P0A6F9,1,0,0.13493109
P0ABU7,P09373,1,0,0.13417667
P45539,P37163,1,0,0.13407385
P14377,P14375,1,0,0.13383636
P27299,P28637,1,0,0.13374466
P25798,P0ABZ1,1,0,0.13360658
P37642,P0A6A8,1,0,0.13360119
P0ACV4,P0A7K2,1,0,0.13358483
P02918,P0A6P9,1,0,0.13267457
P39180,P0A6F9,1,0,0.13262948
P76339,P0AFP6,1,0,0.1325903
P03805,P00363,1,0,0.13218042
P37659,P0A705,1,0,0.13205558
P0ABJ6,P77783,1,0,0.13192317
Q46821,P0A7S3,1,0,0.13180968
P31553,P77539,1,0,0.1317575
P76417,P77756,1,0,0.13173345
P0ABU7,P68066,1,0,0.13160366
P02918,P62399,1,0,0.13135424
P0ACV4,P0ABB0,1,0,0.13033754
P39180,P0AE08,1,0,0.12975392
P37659,P0A7K2,1,0,0.1291712
P25527,P06612,1,0,0.12875709
P02918,P63284,1,0,0.12845185
P77293,P0A7M2,1,0,0.12823978
P0A8R7,P0A7K2,1,0,0.12790143
P23282,P22188,1,0,0.12705842
P23895,P0A7U7,1,0,0.12611416
P77293,P60422,1,0,0.12600389
P76339,P11880,1,0,0.1259718
P37642,P0A850,1,0,0.12565878
P02918,P0AG67,1,0,0.12549403
P0AAE0,P00575,1,0,0.12521642
P0AF06,P0A6F3,1,0,0.12459043
P0ABU7,P0A7J7,1,0,0.12434927
P37642,P0A6F9,1,0,0.1240817
P0AEJ4,P0AA16,1,0,0.12338042
P0ABJ3,P04128,1,0,0.12327561
P76185,P14825,1,0,0.123265356
P0AE45,P0A7R1,1,0,0.12304199
P76389,P0A7T3,1,0,0.12302092
P28691,P23869,1,0,0.12184739
P0AEW1,P0A7U7,1,0,0.121700406
P00859,P00822,1,0,0.121588975
P0ACV4,P0A6P9,1,0,0.12116876
P39180,P0AG30,1,0,0.12103644
P0ABU7,P0A7M2,1,0,0.12081313
P33924,P28637,1,0,0.12010333
P37645,P0A7R1,1,0,0.12009439
P0ACV4,P62399,1,0,0.11994746
P39180,P0A7J3,1,0,0.119627506
P04286,P23844,1,0,0.119469285
P0ABJ3,P0ACF0,1,0,0.119314075
P0ACV4,P09546,1,0,0.11927459
P02918,P0ABT2,1,0,0.11885545
P0ABU7,P60422,1,0,0.118689
P0AC30,P0A7K2,1,0,0.11786407
P0ABU7,P0A6Z3,1,0,0.11781412
P0ABV6,P0AE78,1,0,0.117779076
P11350,P75767,1,0,0.11719248
P39385,P75797,1,0,0.11717218
P28691,P46118,1,0,0.117090315
P39180,P0A9Q7,1,0,0.116778195
P75870,P76418,1,0,0.11667684
P77293,P60723,1,0,0.11570215
P76339,P76340,1,0,0.11561394
P07017,P07365,1,0,0.11511147
P0ADZ7,P67910,1,0,0.11400685
P02916,P02914,1,0,0.11344218
P0ACB7,P04983,1,0,0.11311799
P37642,P0A7R1,1,0,0.112980664
P39180,P0A9B2,1,0,0.112896174
P0ABU7,P62707,1,0,0.11237186
P28691,P02422,1,0,0.112326026
P39180,P0A799,1,0,0.111947
P75870,Q47152,1,0,0.11138737
P0AEW1,P0A7J3,1,0,0.11119753
P0ABG4,P00634,1,0,0.110877305
P76208,P22257,1,0,0.11073542
P28691,P36997,1,0,0.11039579
P33930,P02999,1,0,0.110203475
P39180,P0ACF4,1,0,0.1101647
P0A8R7,P0AG67,1,0,0.10955277
P75742,P39299,1,0,0.109534234
P0AE45,P76484,1,0,0.109262526
P0ABU7,P60723,1,0,0.10891101
P76197,P11989,1,0,0.1088835
P46889,P20082,1,0,0.10838941
P77504,P09424,1,0,0.10827595
P0ABU7,P30011,1,0,0.10819548
P0AC75,P0CE47,1,0,0.10752022
P0ABJ3,P0A6A8,1,0,0.10693708
P02920,P08837,1,0,0.106633425
P76334,P0ADH5,1,0,0.106615305
P0AEW1,P0A7T3,1,0,0.106111586
P33930,P07012,1,0,0.10605556
P0ABU7,P0ADZ0,1,0,0.10544917
P39180,P0A7L3,1,0,0.10490775
P0ADM0,P0ABT2,1,0,0.104682386
P30130,P17443,1,0,0.104512125
P39277,P37349,1,0,0.10414463
P46889,P75767,1,0,0.10403776
P76389,P63224,1,0,0.103711724
P76037,P32053,1,0,0.10347918
P37642,P0ACF4,1,0,0.102893144
P0AD03,P0A850,1,0,0.102425426
P0AE45,P0A7L0,1,0,0.10215372
P02918,P0CE47,1,0,0.101611316
P77293,P0A7W7,1,0,0.10084793
P77377,P17577,1,0,0.10026717
P37645,P0A7L0,1,0,0.09964985
