tmp,nontmp,real_label,predict_label,predict
Q9NVH0,Q99708,1,0,0.97123134
P03372,Q61026,1,0,0.9711931
P24394,Q9UER7,0,0,0.97082305
P06213,P81122,1,0,0.97071886
Q16891,Q9NRI5,1,0,0.9702804
Q04912,O88838,0,0,0.97023165
P36895,O15357,0,0,0.9700406
O14522,P22736,0,0,0.970006
Q3UHD1,Q92556,1,0,0.96997327
Q9HCN6,Q15811,1,0,0.9698441
P04626,Q13882,1,0,0.9698292
P00533,O14964,1,0,0.9698012
P24394,Q07889,0,0,0.9695286
O75460,Q924H2,0,0,0.9692066
P21803,Q6NUQ1,0,0,0.9692
P03372,Q15596,1,0,0.9690801
P09619,P27986,1,0,0.9689914
P50284,Q6GQQ9,1,0,0.9685746
P42167,Q14191,1,0,0.9681875
Q92859,O95631,1,0,0.9680785
P23468,O35468,0,0,0.9679215
O60741,Q4ACU6,1,0,0.9677999
P07949,Q99708,0,0,0.9670242
Q9H5V8,Q4ACU6,0,0,0.96676755
Q8N6P7,Q12756,0,0,0.96646094
Q3U4G3,Q96EP0,0,0,0.9664132
Q08345,P02461,1,0,0.96627915
O75056,Q13009,1,0,0.96625876
P21860,P27986,1,0,0.9660245
Q9H6L5,P46940,0,0,0.9655496
Q9UM73,Q13084,0,0,0.96529865
O00180,P38398,0,0,0.9651905
O14522,P49023,1,0,0.9649907
Q8IWY9,O95257,1,0,0.96498466
P18827,Q13009,1,0,0.96488476
P03372,Q6PL18,1,0,0.9644817
Q8IWY9,P24522,1,0,0.9640808
P26006,P14625,0,0,0.96405673
Q92859,Q9HB63,1,0,0.9639906
Q61091,Q80UE6,0,0,0.96387756
Q8N6P7,P29597,0,0,0.9637211
Q86Y82,Q9Y6D5,0,0,0.96351725
P40189,P29597,1,0,0.9633465
P17948,P30533,0,0,0.96326697
Q8IWY9,P12004,1,0,0.96309364
Q9H6L5,Q13438,0,0,0.9628968
P35739,Q9UQB3,0,0,0.9627859
P00533,Q9UKV8,1,0,0.9625685
P28223,Q7Z6G8,1,0,0.96254337
O14522,Q8TEY7,0,0,0.96186066
Q62799,Q9UQ80,1,0,0.96161026
P09619,Q9NRA1,1,0,0.9609504
Q9UM73,P21246,1,0,0.9608078
B0BLW3,P27797,0,0,0.9608072
Q08345,P33176,0,0,0.960207
O55005,Q8TEY7,1,0,0.9601526
P13945,P29597,0,0,0.9600458
P03372,Q13105,1,0,0.95986694
P08581,Q99708,0,0,0.95956326
P21860,Q99961,0,0,0.9594007
Q9C0A0,Q13009,1,0,0.9593327
P09619,P01127,1,0,0.9590399
P97798,Q6NW40,1,0,0.958938
Q9Y6N7,O75044,1,0,0.95888877
Q9H6L5,Q07021,1,0,0.9587918
P42701,Q60680,0,0,0.9585555
P16092,Q8CFR0,0,0,0.95833874
Q92859,P30101,0,0,0.9581748
O00461,P47880,0,0,0.9575608
P17181,Q4JIM5,0,0,0.9572439
P00533,P29353,1,0,0.95699215
P78536,O15530,1,0,0.9569578
Q7Z434,Q91WS2,1,0,0.95661545
O60242,Q8CFR0,1,0,0.95597816
P08069,P81122,1,0,0.9559665
Q03351,P14625,0,0,0.9557682
P06127,B2RUR8,0,0,0.95569605
P35739,Q12815,0,0,0.9555447
P35968,Q9MYV3,1,0,0.95452654
Q61851,Q13114,0,0,0.9543695
P52583,Q14563,0,0,0.9543505
P32927,P42336,1,0,0.95406544
P36898,Q61026,0,0,0.9540531
P29317,O15357,1,0,0.9537642
Q9H0H0,P19387,1,0,0.95375216
P35968,P15692,1,0,0.95373964
P24394,Q924H2,0,0,0.95362985
Q12772,Q96RN5,1,0,0.95361865
Q15303,Q96J02,1,0,0.95355344
P78536,P12931,1,0,0.9532478
P12830,Q07889,0,0,0.9529965
Q9Y6N7,Q8TEY7,1,0,0.9529551
P06213,Q06124,1,0,0.9528337
Q04912,P34015,0,0,0.9526411
Q3ZCQ8,Q5SQX6,1,0,0.9525167
Q15303,Q13895,1,0,0.95225346
Q80U63,P29475,0,0,0.9521524
Q61091,Q06124,0,0,0.9521011
P09619,Q14061,0,0,0.951777
Q12879,P29475,1,0,0.9516735
P06213,P35568,1,0,0.9515822
P03372,Q96AQ6,1,0,0.95149326
P54763,Q13009,1,0,0.95122373
Q92859,Q12931,0,0,0.95090675
P04626,P07900,1,0,0.9507532
P09619,A1YPR0,0,0,0.95067143
P26006,O14920,0,0,0.95063204
P03372,Q05086,1,0,0.9505621
P12830,Q13625,1,0,0.9505045
P35968,P52584,1,0,0.95026636
Q28269,P29597,0,0,0.9501922
P06127,Q00839,1,0,0.95002675
Q08334,P98171,0,0,0.94949657
P21802,P19367,0,0,0.9491624
O88703,Q01968,0,0,0.9489289
Q62799,P49662,0,0,0.9488802
P36941,Q13438,0,0,0.9482335
Q14392,O95786,0,0,0.9477829
Q9UM73,Q12154,0,0,0.94751126
Q8IZJ1,O95631,1,0,0.94739974
P17948,P49763,1,0,0.94731754
Q61091,P22692,1,0,0.9470546
Q8BWF2,Q7L576,0,0,0.9469981
Q12879,P40763,0,0,0.946928
P22607,P55075,1,0,0.94670343
P11362,P55075,1,0,0.94670016
P00533,Q13191,1,0,0.94650465
P08575,P06239,1,0,0.9464605
P04488,Q96JG6,0,0,0.94628763
P36888,P46937,0,0,0.94622713
P00533,P22681,1,0,0.94617975
P06213,P29353,1,0,0.9460386
P25942,B2RUR8,1,0,0.9459436
P43146,O95631,1,0,0.94586045
P04488,Q9NRI5,0,0,0.9458386
Q03518,Q9Y678,0,0,0.9452172
P50284,Q9UKV8,0,0,0.94518054
P23468,O43312,1,0,0.94508326
P36956,Q96RN5,1,0,0.9449163
Q9H6L5,P19367,1,0,0.9448
P46092,Q4JIM5,0,0,0.94479
Q14114,P30533,1,0,0.94463634
Q8N6P7,Q13105,0,0,0.94435847
P51810,Q99LI8,1,0,0.94435453
P36956,Q924H2,1,0,0.94421196
P21802,P11487,1,0,0.9441178
Q9P1Z3,Q4ACU6,1,0,0.9440584
Q9GZU1,Q01968,1,0,0.9439714
P09958,Q7Z6G8,0,0,0.9438108
P22607,P12034,1,0,0.94361234
P11362,P12034,1,0,0.9436089
O88384,Q13009,0,0,0.9436008
Q9H5V8,Q99708,0,0,0.94357157
P97798,O00585,0,0,0.9430295
P07333,P05111,0,0,0.94283205
Q8IY34,Q9HC29,1,0,0.9428215
P17181,P29597,1,0,0.9427867
P48546,Q8NBP7,0,0,0.9426904
P34741,Q13009,1,0,0.94253826
Q15388,P14625,0,0,0.942487
P05106,Q04205,1,0,0.9423282
P22607,P09038,1,0,0.94231987
P11362,P09038,1,0,0.9423164
P10721,P28799,0,0,0.9422554
P03372,P12931,1,0,0.94201744
P03372,Q6PGF3,1,0,0.941975
P48546,Q924H2,0,0,0.94174445
O60242,Q01105,0,0,0.94115305
P00533,Q6NZI2,1,0,0.94108194
P27038,O15164,0,0,0.9407126
Q13683,Q96NW4,0,0,0.9406855
O75460,Q6ZMJ4,0,0,0.9404266
P06213,Q13322,1,0,0.94030744
Q9H6L5,O94760,1,0,0.94013923
Q9H6L5,Q96MW7,1,0,0.9400126
Q16891,P27797,0,0,0.9399593
O60242,Q9ESN4,1,0,0.93972766
Q14114,P04637,0,0,0.9397272
O75460,P20029,1,0,0.9396572
P01375,Q96EP0,1,0,0.939317
P43146,Q9HB63,1,0,0.93910635
P35918,P15692,1,0,0.9390869
Q13635,P14635,1,0,0.93881124
P17861,Q16665,1,0,0.93875265
Q96MS0,Q99435,1,0,0.93836427
Q9NVH0,P30101,0,0,0.93815637
Q9UKV5,Q8TEY7,0,0,0.9381259
Q99075,Q12756,0,0,0.93803585
P03372,Q9Y6X2,1,0,0.937893
Q15011,Q924T7,0,0,0.9378817
Q03518,Q8VCD5,0,0,0.9377163
P16581,Q5SQX6,0,0,0.9376309
Q01973,Q00839,0,0,0.9376098
O75460,P11021,1,0,0.9376024
P36956,P19659,1,0,0.93755984
P06213,P26045,1,0,0.9375112
P97798,O35903,0,0,0.9374238
Q8IU57,P23458,1,0,0.93727213
P31431,Q13009,1,0,0.9371073
P32302,Q61026,0,0,0.9370719
O95185,O95631,1,0,0.936853
P08887,Q99708,0,0,0.9364872
Q13635,P21146,1,0,0.9361858
Q9Y2A7,Q15648,0,0,0.9359616
P36895,P81122,0,0,0.93546045
Q9NR96,Q99755,1,0,0.9353342
Q9Y3Q4,P42336,0,0,0.9352602
P78552,P29597,0,0,0.935229
Q12772,Q15648,1,0,0.93498933
Q61115,Q96EY1,1,0,0.93490493
P43146,P20936,0,0,0.9348508
Q3U7R1,Q6GQQ9,0,0,0.93479836
P16615,Q5SQX6,1,0,0.93465465
Q5T4F4,P28799,0,0,0.93462133
P50284,Q14457,0,0,0.9341506
P25118,Q924T7,0,0,0.93408394
Q13635,P25098,1,0,0.934016
Q8WXF7,Q9BYX4,0,0,0.93314385
P03372,P10589,1,0,0.9330059
O15554,Q99933,0,0,0.9329504
P48357,P52333,0,0,0.9327855
P97798,Q92934,0,0,0.9324825
P07333,Q6ZMJ4,1,0,0.9324561
P11362,O95750,1,0,0.9323542
Q9UBG0,P02454,1,0,0.93191874
P23468,P60953,0,0,0.93160105
Q32MD9,Q6NUQ1,0,0,0.9314703
P22455,P09038,1,0,0.9311856
P03372,P00523,1,0,0.9311129
P16581,P02768,0,0,0.93106747
P25445,Q9UER7,1,0,0.9310311
P12830,Q9UHB6,1,0,0.931026
P03372,Q8VCD5,1,0,0.93063664
P21802,P09038,1,0,0.9305754
Q5T4F4,P00734,0,0,0.93031186
P42703,Q96RN5,0,0,0.9300743
P08173,Q9HC29,0,0,0.92996156
Q9P1Z3,Q5SQX6,0,0,0.9299613
Q16891,Q92985,0,0,0.92988765
P16471,P70191,0,0,0.92988133
P08069,Q06124,1,0,0.9297228
P08588,P49407,1,0,0.9296631
P06213,P27986,1,0,0.9291491
Q9Y6N7,P49959,0,0,0.9291195
P12830,Q9H8V3,1,0,0.92882264
O88703,Q12933,0,0,0.92878723
P06213,Q1XH17,1,0,0.92865384
P04626,P62988,1,0,0.9285419
P06213,Q14449,1,0,0.9284148
Q96MS0,P01857,0,0,0.9282986
P17813,O35468,0,0,0.9282067
P16092,O15123,0,0,0.92790043
P35462,Q16665,0,0,0.9277032
P36956,Q9CW03,1,0,0.9276649
P25025,P98171,0,0,0.927548
Q61851,Q9GZV9,1,0,0.92698455
P21802,P31371,1,0,0.92670995
P25445,P19174,1,0,0.92643034
Q9Y3Q4,O35468,0,0,0.92641306
Q32MD9,P47877,0,0,0.92616105
Q95460,Q96EP0,0,0,0.9260355
Q03518,Q9Z1W4,0,0,0.92600524
O88703,P02750,0,0,0.92592645
Q7Z434,Q96P20,1,0,0.9257976
P43146,P39429,0,0,0.9257069
P11362,Q9GZV9,1,0,0.92568815
P40189,P51617,0,0,0.9256327
P16092,Q9GZV9,1,0,0.9253671
O14522,Q13546,0,0,0.925349
P08138,Q6NUQ1,0,0,0.9247177
Q15303,P01562,0,0,0.9246348
P14784,P23458,1,0,0.92461437
O55005,P19876,0,0,0.92433274
Q9UKV5,A4D1B5,0,0,0.92419565
P24643,P35570,0,0,0.9239681
Q9Y6N7,P01308,0,0,0.923952
P17813,P42229,0,0,0.92372406
P03139,O15357,0,0,0.9235699
P00533,Q9UJM3,1,0,0.923494
Q8J025,Q6PL18,0,0,0.92345273
P05067,A4D1B5,1,0,0.9233446
Q62799,Q99731,0,0,0.9231474
O55005,P17150,0,0,0.9230964
P36956,Q15648,1,0,0.9230736
P01730,Q14005,1,0,0.9230393
Q15011,Q9R1B9,0,0,0.92300254
O14522,P49615,0,0,0.9226426
O55005,P04085,0,0,0.9224113
P06213,P18031,1,0,0.9221153
P36046,Q96MW7,0,0,0.92199516
P09619,P62988,1,0,0.92144716
P36046,P47880,0,0,0.9213604
P06213,P01317,1,0,0.9212487
Q9JI59,Q96P20,0,0,0.92087114
P17301,Q6GQQ9,0,0,0.9206586
P31994,O94813,0,0,0.9205429
Q8IU57,Q9CW03,0,0,0.92047524
P06213,O75925,0,0,0.9204246
P17948,P15692,1,0,0.92029595
P97798,P41159,0,0,0.9201737
O75880,Q9R1B9,0,0,0.920027
P43146,P55211,1,0,0.91992253
Q9UN42,P05480,0,0,0.9199066
P08069,P29353,1,0,0.9198781
P22455,O95750,1,0,0.9194654
P40189,P23458,1,0,0.9191921
P21803,O60356,0,0,0.91902995
Q13507,Q80UE6,1,0,0.91894245
P15260,P42224,1,0,0.9182971
Q86Y82,Q96JG6,1,0,0.9182142
Q9H5V8,P12931,1,0,0.9180633
O75844,Q00839,0,0,0.9179306
P08069,P35570,1,0,0.9178787
Q4KMG0,Q6UYC3,0,0,0.9176306
P13569,O14745,1,0,0.91746855
P34971,Q99961,1,0,0.91731286
P13612,O15530,0,0,0.9169909
P36898,P47877,0,0,0.91689515
P16234,Q9NRA1,1,0,0.91680205
Q8NC44,O15444,0,0,0.916722
Q12879,P24385,0,0,0.9167162
P54764,Q9UER7,0,0,0.9166174
Q61115,A4D1B5,0,0,0.91653997
P97798,O14657,0,0,0.9162363
P06213,Q99418,1,0,0.91596836
P36941,Q13114,1,0,0.9159357
Q92956,P52333,0,0,0.91586405
Q9NVH0,P49959,1,0,0.91584176
P12830,P24385,1,0,0.9154644
Q61730,P51617,1,0,0.9152281
P03372,P08476,0,0,0.9151988
P41586,Q15596,0,0,0.9151042
P11279,P14625,0,0,0.9147874
Q13323,P98171,0,0,0.9146166
Q9ULT6,Q2MKA7,1,0,0.91446173
Q14392,P01137,1,0,0.9144585
P40189,Q06124,1,0,0.91427886
Q13873,Q62356,1,0,0.91423404
P05141,P01023,0,0,0.9138969
Q96HS1,Q99683,1,0,0.91384065
P48023,O75843,0,0,0.91364783
Q9BXM7,P07237,0,0,0.9136376
P27040,P22004,1,0,0.9135313
P04629,O75385,1,0,0.91350615
P22607,P08620,1,0,0.91347873
P03372,Q92731,1,0,0.9132504
O43752,Q96JG6,1,0,0.91313076
P16234,P01127,1,0,0.91292727
Q9UBG0,P09038,0,0,0.9128715
P48546,P49767,0,0,0.91253656
P02786,P02787,1,0,0.91247404
P12830,P35221,1,0,0.912355
P42701,P01317,0,0,0.91230595
P17813,P02750,1,0,0.9120986
P24643,Q62120,0,0,0.911865
Q03142,Q9GZV9,1,0,0.9117378
P52583,P05112,0,0,0.9116837
Q7Z434,Q9BYX4,1,0,0.91164666
Q14432,Q86UT6,0,0,0.9116446
P24643,P30101,1,0,0.91162556
Q86WV6,O95786,1,0,0.9114324
Q15303,Q9H1Y0,0,0,0.911429
P07949,O08863,0,0,0.9113114
B0BLW3,Q2MKA7,1,0,0.9110373
Q92859,Q86XS5,0,0,0.91092646
P08887,Q01968,0,0,0.9108691
Q03167,P01137,1,0,0.91055536
P21709,Q6PGF3,0,0,0.910544
Q03167,Q14164,0,0,0.9104351
O14669,P47877,0,0,0.91040754
P06127,Q8NEB9,1,0,0.9103651
P26006,Q9Y6X2,0,0,0.90995985
Q8IY34,Q07889,0,0,0.90995145
P16871,O95786,0,0,0.9098581
Q8IZJ1,Q9Y6W5,0,0,0.90931857
Q9Y2A7,Q9Y6W5,1,0,0.9090396
Q8CII8,P33176,1,0,0.90901566
P04629,P47876,0,0,0.9089133
Q14432,P01317,0,0,0.9087689
P16471,P18031,0,0,0.9084532
Q9UBV2,Q60680,0,0,0.9084028
Q9J3M8,P14735,1,0,0.90836847
P35439,Q12756,0,0,0.90815824
P04629,Q13501,1,0,0.9079853
P03372,P27986,1,0,0.90793234
O60337,Q96EP0,0,0,0.9076381
P31785,P33176,0,0,0.9075213
P32248,Q9UER7,0,0,0.9075009
P35462,P53618,1,0,0.9072583
Q80U63,P07948,0,0,0.9071193
P37173,Q13438,0,0,0.90705967
O60499,P14625,0,0,0.90682936
P31785,P52333,1,0,0.90661836
P20333,Q12933,1,0,0.90651274
Q15011,Q80UE6,0,0,0.9062547
Q9UBV2,O14964,0,0,0.90608746
P01130,Q8NBP7,1,0,0.90600765
P06213,P01308,1,0,0.905954
O95140,P25098,0,0,0.9059347
P14778,P51617,1,0,0.90572083
O14662,Q96JG6,1,0,0.905517
P48546,A4D1B5,0,0,0.9045669
P10415,Q9C000,1,0,0.90454906
P07949,P56159,1,0,0.90442324
Q03142,P15692,0,0,0.90440804
P16092,Q92583,0,0,0.9043873
P10912,Q62120,1,0,0.9042251
P07949,P01350,0,0,0.9036957
Q07817,Q9C000,1,0,0.90339804
Q03167,P55211,0,0,0.9033611
P48551,Q06124,0,0,0.9030157
Q5JTV8,Q9H497,1,0,0.90300333
Q9H6L5,Q60994,0,0,0.9029726
Q16570,Q13438,0,0,0.9029467
P06213,P04141,0,0,0.9028348
P09619,P62993,1,0,0.9028135
Q13507,P05480,1,0,0.90274817
Q9UBV2,Q13438,1,0,0.9026943
O75460,P05132,1,0,0.90253985
P03372,P30681,1,0,0.9023836
P09619,Q7L523,0,0,0.90230393
Q9ULT6,O60674,0,0,0.90186286
P22607,P05230,1,0,0.90140295
P11362,P05230,1,0,0.9013972
Q14392,Q9ESN4,0,0,0.9010618
Q08345,P21281,0,0,0.9007096
P42866,Q9Y6X2,0,0,0.9005487
Q9BXM7,O60260,1,0,0.90029424
Q13873,P12643,1,0,0.90027535
Q8N6P7,Q13501,0,0,0.90011007
Q9UBG0,P13236,0,0,0.9000273
P28223,Q06124,0,0,0.8999548
P01375,Q924T7,1,0,0.8998283
P32927,P04141,1,0,0.8997824
Q9BXM7,Q12931,1,0,0.89944464
P03372,P07155,1,0,0.89905995
P49768,Q9UQB3,1,0,0.8989048
P43146,O95750,0,0,0.89851207
P21803,O15520,1,0,0.8984034
Q14956,P00734,0,0,0.89824593
P55899,O15164,0,0,0.8979778
P40189,Q62689,1,0,0.89756227
Q16620,P04150,1,0,0.897022
P03372,O75925,1,0,0.8968854
Q9Y2A7,P04141,0,0,0.8968707
Q05438,O35468,0,0,0.8968425
P40238,P40225,1,0,0.89683175
Q8WXF7,Q9UBP0,1,0,0.8966845
Q9NR96,Q9UHD2,0,0,0.8966241
Q9H6L5,A1YPR0,1,0,0.89613163
P08069,P27986,1,0,0.89570355
Q12772,O08538,0,0,0.89534175
Q61091,P55210,0,0,0.8950373
P13569,P31948,1,0,0.89493406
P48023,P55211,0,0,0.8948667
P07333,O14656,0,0,0.8948171
P36898,P43026,1,0,0.8944305
P19022,Q14CX7,1,0,0.89435995
P20333,P39429,1,0,0.8942414
P16234,P04085,1,0,0.8942383
P42866,O35468,0,0,0.89414346
O75379,Q99683,0,0,0.89408374
P21802,O15520,1,0,0.8940796
O60242,Q13158,0,0,0.89407015
O43561,Q8NBP7,0,0,0.89380276
O60500,Q13084,0,0,0.89372426
O60242,Q8NI22,0,0,0.89370584
P37172,P30533,0,0,0.8935045
P36898,P22004,1,0,0.89343387
Q16891,P04925,0,0,0.8934233
P97792,P19174,0,0,0.89334035
P35408,P12931,1,0,0.89324045
P37023,P47876,0,0,0.8929839
P35462,Q9Y678,1,0,0.89295954
O60500,Q96CS3,0,0,0.8926641
P37172,P22004,1,0,0.892612
P01375,O88351,1,0,0.8924193
Q924X6,P02749,1,0,0.8923994
P48023,Q12931,0,0,0.8920964
P08581,Q04756,1,0,0.8919834
P16070,Q6PL18,0,0,0.8918934
P02786,O88522,0,0,0.8918017
P13612,P49023,1,0,0.891671
O75460,P08107,1,0,0.8914726
P22607,P21781,1,0,0.89119756
P25445,P12931,1,0,0.89111555
Q9NVI7,P46940,0,0,0.88971925
O14669,Q9UID3,0,0,0.8897165
Q9XSM3,Q07889,0,0,0.8896709
Q8N697,Q9HC29,1,0,0.8896335
O75379,Q96JG6,1,0,0.8891268
P21709,P14635,0,0,0.88871104
Q61115,P19875,0,0,0.88868904
P49682,P27797,0,0,0.8884509
P34971,Q99962,1,0,0.8881432
P22455,P06788,0,0,0.8879575
P36895,P22004,1,0,0.8878218
P25942,Q60803,1,0,0.8875876
P25116,P00734,1,0,0.8867035
P10912,Q01105,0,0,0.8863373
P51787,Q14164,0,0,0.88595194
Q96MS0,P08620,0,0,0.88590294
P06213,O43739,1,0,0.8857739
P30989,P35570,0,0,0.88576907
P37172,Q13501,0,0,0.8857645
P08588,P32121,1,0,0.88573635
Q02763,O08538,1,0,0.8855685
P12830,Q14449,0,0,0.885273
Q16288,P47879,0,0,0.88505757
P40189,Q62120,1,0,0.88468635
O14522,P62991,0,0,0.884668
Q9Y2A7,Q92558,1,0,0.8846636
O43819,O14920,0,0,0.8840587
O95140,O60260,1,0,0.8840084
Q13683,O43264,0,0,0.8840052
P14784,P17931,0,0,0.88386226
Q02763,O15123,1,0,0.88367
Q03351,O35468,0,0,0.8836491
P22455,P05230,1,0,0.8833479
Q80U63,O60260,1,0,0.8831284
Q12772,O35903,0,0,0.8830589
Q96HS1,Q99933,0,0,0.8828434
P06127,P06239,1,0,0.8827653
Q14956,Q96MW7,0,0,0.8824301
P21802,P05230,1,0,0.88236725
P08138,P20936,0,0,0.88229156
P07333,Q07325,0,0,0.88222647
Q9UN42,Q9CSN1,1,0,0.88219404
P35968,P02593,0,0,0.8820224
Q15836,Q96JG6,1,0,0.8819735
P33151,Q62689,0,0,0.8816689
Q9Y2A7,P63000,1,0,0.8814299
Q12772,O75586,1,0,0.88115114
P21802,P10767,1,0,0.88114977
Q9NNX6,O14745,0,0,0.8809544
O88703,P84022,0,0,0.8808933
P08581,O88838,1,0,0.88030076
P37023,P02750,1,0,0.8801924
O60500,P21281,0,0,0.87966627
Q8NC44,Q9H492,1,0,0.87958014
P25942,Q12933,1,0,0.8794836
P42701,P29459,1,0,0.8793253
P57764,P49662,1,0,0.8787804
Q8BWF2,P43026,0,0,0.8785372
P97484,Q9QZL0,0,0,0.87837034
P37023,O94760,0,0,0.8779682
Q15768,P22692,0,0,0.8778461
Q8NC44,Q9GZQ8,1,0,0.8777592
Q12772,P13501,0,0,0.8776698
P24394,O95257,0,0,0.8776337
P06213,P32121,1,0,0.8775965
P17181,P23458,1,0,0.8770261
Q7Z434,O95786,1,0,0.87659323
P32239,P01350,1,0,0.87630016
Q16891,Q9GZM8,1,0,0.8761153
P48023,P16333,1,0,0.876078
P50284,P12644,0,0,0.87597716
O75460,P62988,1,0,0.8755375
Q01887,P35222,1,0,0.87552595
Q86VR2,P01317,0,0,0.8753973
P48357,Q9CSN1,0,0,0.87531745
Q6URK6,O94760,0,0,0.8750773
P25961,P28799,0,0,0.8749851
Q8N6P7,Q9UQ80,0,0,0.87477624
P16615,P23458,0,0,0.8747238
Q9K0U9,Q7Z6G8,0,0,0.8745508
P16471,P01236,1,0,0.8744588
Q9UM73,P01275,0,0,0.87416387
P52583,P62993,1,0,0.8739536
Q15303,P62988,1,0,0.873932
P01375,Q80TQ2,1,0,0.87358147
O00206,Q86UT6,0,0,0.8732227
Q01113,Q12933,0,0,0.87320787
P03182,O94813,0,0,0.8726604
P43220,P49407,1,0,0.87264216
O00461,Q7BQ98,1,0,0.8726181
O14669,P46937,1,0,0.87258554
Q9UKV5,O15520,0,0,0.87258255
Q5JTV8,Q93034,0,0,0.8723895
P09603,P14635,0,0,0.872283
P34971,Q99963,1,0,0.8720841
Q01973,P02750,0,0,0.87204957
P09603,Q96EY1,0,0,0.87197447
Q96D31,Q96RN5,0,0,0.8718065
O95185,Q9GZV9,0,0,0.8717114
O60462,P97953,1,0,0.8715688
P05067,P02766,1,0,0.87150633
Q96MS0,O75530,0,0,0.8713697
P25942,Q13114,1,0,0.87067115
Q99MI6,Q9H497,0,0,0.87063646
P21802,P21781,1,0,0.87047493
P37023,P01137,1,0,0.87032205
P54763,Q05086,0,0,0.870072
P31785,Q92985,0,0,0.86994237
P55899,P02768,1,0,0.8699143
Q8NC44,Q9H0R8,1,0,0.86958504
Q86VR2,P08393,0,0,0.86956716
P36046,Q14061,1,0,0.86953115
P78536,P00587,0,0,0.86944425
Q9NVI7,Q9QZH6,1,0,0.86939347
O00206,P01317,0,0,0.8692759
Q7Z434,Q07021,1,0,0.86918014
Q32MD9,P55211,1,0,0.869115
P27037,Q07021,0,0,0.8687825
Q4KMG0,P30429,0,0,0.86877084
Q9P2W9,Q9P2Y5,1,0,0.86876607
Q03348,P08393,0,0,0.86807996
P34971,P60605,0,0,0.86750376
Q15011,P43026,0,0,0.8670411
P97484,Q9UKU9,1,0,0.8668391
P50284,P49798,0,0,0.86675024
P02786,Q9UID3,1,0,0.8665845
Q03348,P21741,1,0,0.866544
P48023,Q14790,1,0,0.8664726
P28223,P24723,0,0,0.8663267
Q99523,P28799,1,0,0.8663242
Q16570,P14635,0,0,0.86625695
Q15011,Q9H497,0,0,0.86621344
P24394,P35225,1,0,0.86542267
