tmp,nontmp,real_label,predict_label,predict
Q96RT6,Q86UU0,0,0,0.98255134
P11362,Q14207,0,0,0.9825021
P0DP72,O14981,0,0,0.9824586
Q66K14,Q2KHN1,0,0,0.9824274
Q5SQ64,Q9P2E3,0,0,0.9823882
Q9Y4D7,Q9Y261,0,0,0.9823465
P21860,Q7Z2K8,0,0,0.98226273
Q5T4F4,Q9C000,0,0,0.9821439
Q9Y5W7,Q96PX9,0,0,0.9821175
O94766,Q9UK61,0,0,0.98208916
P32004,Q9NVE4,0,0,0.98206556
Q5VYP0,Q504Q3,0,0,0.9816928
O15031,Q8NG41,0,0,0.981536
Q9HD43,P39880,0,0,0.98137236
Q9NX76,Q8TCU6,0,0,0.9813545
Q96J65,Q92945,0,0,0.981277
Q96F46,Q9H2Y7,0,0,0.9812459
Q9UPX0,Q8TD16,0,0,0.9811142
Q6ZMR5,O75095,0,0,0.98110276
Q9UQ05,Q9BXF3,0,0,0.9810302
Q6UVM3,Q8NB25,0,0,0.98098326
Q9UMD9,Q9Y6Y8,0,0,0.9809534
O14525,Q96EA4,0,0,0.9809434
Q9NY35,A6NGW2,0,0,0.9808862
P08588,Q8IWX7,0,0,0.9807247
Q9UBS9,P51116,0,0,0.98070025
Q9ULL4,P07327,0,0,0.9806242
P13073,Q15643,0,0,0.9806241
Q96J65,Q9ULH1,0,0,0.9805657
P25116,Q5JPB2,0,0,0.98044765
P60508,Q86WG5,0,0,0.9804435
Q7Z403,Q86W26,0,0,0.9803622
O60486,Q9P031,0,0,0.98031026
Q9P283,Q9H6N6,0,0,0.98023295
Q86VU5,O15085,0,0,0.9802325
P10586,Q7Z7F0,0,0,0.98022866
P51805,O43448,0,0,0.98005307
Q9NT99,Q9H3U1,0,0,0.9799547
Q9NSC7,Q9UKV3,0,0,0.97989875
Q96LB1,Q8N9V7,0,0,0.9798327
Q96PC5,Q6ICG8,0,0,0.9795303
A6NJW9,P41229,0,0,0.9795136
P33121,Q6ZT07,0,0,0.9793602
Q8IWB9,O00541,0,0,0.9793279
Q92545,Q5TEJ8,0,0,0.979126
Q03518,P10911,0,0,0.97912276
Q4ZG55,O75840,0,0,0.9790977
Q13467,Q2V2M9,0,0,0.97907114
Q6UXD5,Q9NYF5,0,0,0.97905505
Q6NXT6,Q9BY89,0,0,0.9790318
Q9ULQ1,Q8TB24,0,0,0.9790251
P42702,Q96K76,0,0,0.97898966
P78334,Q92608,0,0,0.9789405
Q9Y274,Q14839,0,0,0.9789243
Q9HBY0,Q9BXP8,0,0,0.9787441
P13591,O95267,0,0,0.9787274
Q96PX8,P39880,0,0,0.9786842
Q8TEM1,Q86US8,0,0,0.9785752
Q92545,Q5HYW2,0,0,0.9784711
A2VDJ0,O60231,0,0,0.9783774
Q8NGA5,Q96L96,0,0,0.9783671
Q13002,Q9UPT8,0,0,0.9783332
Q96LA5,Q2PPJ7,0,0,0.9782993
Q9Y442,O15015,0,0,0.9782245
Q6ZMZ3,Q8WW38,0,0,0.9781616
Q92859,Q8WZA2,0,0,0.97801185
Q9HB15,O95466,0,0,0.9779819
Q9Y5W7,Q3MJ16,0,0,0.97798026
Q9NSA2,O14646,0,0,0.9778458
Q96PE1,P07902,0,0,0.9777576
Q8WZ92,Q8WWL7,0,0,0.9777082
O15162,Q8IVF5,0,0,0.97769576
Q7Z5J8,Q8IXJ9,0,0,0.977651
P01871,Q7Z3J3,0,0,0.97763544
P98196,Q86UP8,0,0,0.9775994
P43121,O75152,0,0,0.9774846
Q9UH62,O75064,0,0,0.9773799
P78508,Q3BBV0,0,0,0.97729725
Q04912,Q9BQ69,0,0,0.9772204
Q9H252,Q2UY09,0,0,0.9772188
Q9Y219,Q5TD94,0,0,0.9771799
O15440,A4D0S4,0,0,0.97703695
Q6ZUK4,Q8IVF5,0,0,0.97701156
Q16821,Q9UNA0,0,0,0.9769274
P18564,P08151,0,0,0.9769035
Q15262,Q9Y6F1,0,0,0.9768962
Q92535,Q9UKA4,0,0,0.9768491
Q8NET8,Q4G0X9,0,0,0.9768319
P46695,Q6ZSZ5,0,0,0.9767049
Q6ZU64,Q06250,0,0,0.9766694
O00220,Q68E01,0,0,0.9765729
Q5XXA6,Q9UPM8,0,0,0.9763688
Q96D53,Q9NRL2,0,0,0.97636145
Q9HCE9,P13501,0,0,0.9763152
Q8TBG9,Q7Z3U7,0,0,0.9762762
Q8NGR2,Q01955,0,0,0.97624236
Q8N9R8,Q3V6T2,0,0,0.9762083
O60486,Q9NQ48,0,0,0.9761299
O14514,Q5JTY5,0,0,0.97599983
Q8N4V2,Q9UPT8,0,0,0.9758844
Q8IWY9,Q9BWW9,0,0,0.97587883
Q9HD20,Q9BXP5,0,0,0.97584563
P16144,Q86V97,0,0,0.9757385
Q8NER1,Q66K74,0,0,0.97570705
Q9BRL7,Q7Z5J4,0,0,0.9756963
Q6ZN68,O95602,0,0,0.97567105
Q8WUT4,Q9Y3T9,0,0,0.97545075
Q9BVT8,Q27J81,0,0,0.9754143
P55808,O15054,0,0,0.97534585
O95255,Q9UPV9,0,0,0.9752898
Q9NR96,Q3B7T1,0,0,0.9752723
Q9P2P1,Q96IY1,0,0,0.97525
Q8TCG1,P57772,0,0,0.9751315
Q9HCM3,P15863,0,0,0.9750376
Q9NQC3,Q9NVV9,0,0,0.97496283
Q04912,Q6DRA6,0,0,0.97489953
Q9H0H0,Q8WYA0,0,0,0.97480863
Q9C091,Q5VV52,0,0,0.9747356
Q6UXD5,Q8TED9,0,0,0.9746347
Q96QE4,Q9C0H6,0,0,0.9744065
Q9Y5I3,Q7Z478,0,0,0.9743769
O60503,Q12874,0,0,0.9743273
P23467,Q9NQC7,0,0,0.97432095
Q86TY3,Q8IZH2,0,0,0.974144
Q8N5M9,P07476,0,0,0.97404873
P51572,P01024,0,0,0.97401345
P07202,Q8IWB6,0,0,0.97385275
Q9ULK0,Q9BZF9,0,0,0.97381264
Q9H1Y3,Q6ZVD8,0,0,0.9737598
Q16832,Q9UJQ4,0,0,0.9737482
Q07065,Q9H089,0,0,0.9736799
P25105,Q96R06,0,0,0.97366786
O75460,Q05397,0,0,0.97351855
Q9NXI6,Q96HA7,0,0,0.97347116
Q2PZI1,Q9C0H9,0,0,0.9734226
Q92823,Q6PCB5,0,0,0.9733335
O43889,Q6ZU80,0,0,0.9732398
P30530,Q15569,0,0,0.97291124
Q9UHI5,Q14146,0,0,0.9728652
Q13698,Q5JR12,0,0,0.97274935
Q16515,Q8N1W1,0,0,0.9727371
O94966,Q6ZSN1,0,0,0.9726013
P04920,Q93009,0,0,0.972587
P59533,Q9ULI4,0,0,0.97258496
Q6ZMC9,Q8IX12,0,0,0.97242725
P04626,P47974,0,0,0.9724065
P0DPA2,Q9UPN4,0,0,0.9723901
Q5JXA9,Q27J81,0,0,0.9723687
Q14C87,Q504Y2,0,0,0.97221977
O94905,Q86X10,0,0,0.97216755
Q9NVH0,Q66K64,0,0,0.9720708
P42702,Q9BXF3,0,0,0.9719815
A6NKG5,Q9BSW2,0,0,0.97190964
P37088,Q6YHK3,0,0,0.97179514
Q4VNC0,Q6P988,0,0,0.9717231
Q9NQA5,O60885,0,0,0.9716494
Q13698,Q9HA92,0,0,0.9715471
Q5FWE3,P09884,0,0,0.9714134
O14863,Q5RHP9,0,0,0.97123307
Q6AZY7,Q5SQ80,0,0,0.97118235
P60852,Q9NRY4,0,0,0.97098136
O95255,Q9BSW2,0,0,0.97089076
Q92824,Q96T76,0,0,0.9708376
P28906,Q9NYI0,0,0,0.97080946
Q16280,Q9UMZ2,0,0,0.97079563
Q16832,P43243,0,0,0.9707866
P41231,Q6PKG0,0,0,0.9707337
O94823,Q9HCS7,0,0,0.9705409
P43146,Q9BVN2,0,0,0.97053957
Q6NUQ4,P56524,0,0,0.9704862
O94823,Q96RK4,0,0,0.9704702
Q7Z429,P38398,0,0,0.9704525
Q8NEN9,P57077,0,0,0.97041035
Q13698,O60829,0,0,0.9702887
Q14162,Q96PY6,0,0,0.9702866
Q7Z4N2,O00321,0,0,0.96990895
P55087,Q9ULI4,0,0,0.969896
Q7Z4N2,Q96I27,0,0,0.96980983
Q5XXA6,Q8N9T8,0,0,0.9697209
Q9Y219,Q8N344,0,0,0.9695246
Q12791,Q9H2T7,0,0,0.96952283
Q13224,Q08999,0,0,0.9694717
Q5VVP1,Q8IWL1,0,0,0.9694083
Q6UX34,Q5VYS8,0,0,0.96937126
O15031,Q9NUJ1,0,0,0.96935487
Q16322,B1AJZ9,0,0,0.9693147
Q8WZ92,P07942,0,0,0.9692871
Q6DN14,P35442,0,0,0.96915483
Q99758,O94988,0,0,0.9690274
Q9UPI3,Q96Q06,0,0,0.96901524
P30530,P13489,0,0,0.9689975
Q7Z403,Q15398,0,0,0.9688517
Q9UF02,O14981,0,0,0.96877617
Q96KJ4,Q8TEH3,0,0,0.9686921
P35916,Q8WW36,0,0,0.9685898
Q8NHA6,Q9Y2I6,0,0,0.96852493
Q6XYQ8,Q9NW13,0,0,0.9684484
O60486,Q06546,0,0,0.9683956
Q8TDI7,Q9NP71,0,0,0.9682522
Q69YU5,Q9ULI1,0,0,0.9680673
Q5VW38,Q9Y613,0,0,0.96802974
P25942,O75410,0,0,0.96801054
A7MBM2,P02765,0,0,0.9679404
P15391,Q63HR2,0,0,0.9678642
Q99518,O95155,0,0,0.9676896
Q9NYJ7,O15446,0,0,0.96733904
P16144,Q8IXK0,0,0,0.96728265
A6NKL6,O14513,0,0,0.9672109
Q96MS0,Q7L2J0,0,0,0.9671344
Q8IWB1,Q9H4Q3,0,0,0.9669687
Q92611,Q2M2I8,0,0,0.96692777
Q6EMK4,Q86T75,0,0,0.96692485
Q8NFZ4,O75969,0,0,0.9668614
Q8IZU8,D6RIA3,0,0,0.96678805
Q9Y336,O14776,0,0,0.9667876
P11362,Q9P2Q2,0,0,0.966743
Q5VX71,Q2M1Z3,0,0,0.9666898
P19320,Q13905,0,0,0.9666712
Q14DG7,Q14005,0,0,0.96666175
P04440,Q96RK0,0,0,0.9665855
Q9NQX5,Q86YN6,0,0,0.96657944
Q12913,Q9UQL6,0,0,0.9665091
E7ERA6,Q96ST2,0,0,0.9664756
Q9BYT1,Q9BZQ8,0,0,0.9664527
Q14432,Q9H2U1,0,0,0.96627444
P13765,Q2TAZ0,0,0,0.9662634
Q8N4V2,Q6W2J9,0,0,0.96625507
P41146,Q86UU0,0,0,0.96621954
Q9HBX8,P04196,0,0,0.9661634
Q86UF2,Q9P2G4,0,0,0.9661573
Q13698,P53778,0,0,0.9661189
Q9NS82,P82987,0,0,0.965994
Q99500,Q7Z478,0,0,0.9659507
Q96AA3,Q6YHU6,0,0,0.9658431
Q8NER1,Q96GJ1,0,0,0.9658375
O15399,P11047,0,0,0.96571195
Q96MS0,Q8WXI2,0,0,0.9655416
Q8WXI8,Q9C0B2,0,0,0.9654908
Q13635,Q6ZUJ8,0,0,0.96543694
P21757,Q2NKJ3,0,0,0.96539235
P46094,Q9Y6D5,0,0,0.9652256
Q6ZU64,A0A075B6W5,0,0,0.9652238
Q7Z3D4,Q58EX7,0,0,0.9650677
Q9HBX8,Q9UBZ4,0,0,0.96501637
Q96PQ0,Q16270,0,0,0.9649781
Q6ZU69,Q9HC62,0,0,0.96493185
A0A5B9,Q08379,0,0,0.96474755
Q9BWV1,P12081,0,0,0.9646773
P50402,Q9UGL1,0,0,0.96467364
P25025,Q8IZC6,0,0,0.964651
P10586,O75052,0,0,0.9646391
Q5T3U5,P07996,0,0,0.9646108
Q9UL52,O00411,0,0,0.9645977
Q8NGC5,Q9C0B2,0,0,0.9644946
O15394,Q5VTQ0,0,0,0.9644892
P55344,Q14997,0,0,0.96446884
P48029,O95405,0,0,0.9644376
Q9P298,Q9BQG0,0,0,0.96441126
Q969M3,Q68DA7,0,0,0.96424836
Q8IW00,Q5TCY1,0,0,0.9641171
Q8N5D6,Q8IY37,0,0,0.9641131
Q96Q91,Q96IQ9,0,0,0.9639917
Q8N271,O95932,0,0,0.9639601
Q8IYJ0,Q9ULV3,0,0,0.96391857
Q9Y4C0,Q9NRJ5,0,0,0.96365595
Q96RB7,Q5JPF3,0,0,0.96351194
Q6NXT6,Q8IY82,0,0,0.9635006
Q7RTX1,Q70CQ4,0,0,0.96348834
Q96L42,O00267,0,0,0.96337324
P14222,Q15276,0,0,0.9633436
Q9NVH0,Q5T655,0,0,0.9632356
Q9HBV2,Q5EBL2,0,0,0.9632138
Q8TDY8,Q9P1W9,0,0,0.9631257
Q8NAC3,Q9P1Q0,0,0,0.96310365
O94826,Q6ZRF8,0,0,0.9630375
Q96FX8,Q86UW6,0,0,0.96301913
Q6ZMI3,Q9Y3T9,0,0,0.9630114
Q96QZ0,P55196,0,0,0.96291184
Q6IEE7,Q9NP92,0,0,0.9627941
Q9NP78,Q7Z3J3,0,0,0.9627453
Q99712,O95382,0,0,0.9626159
Q8N144,Q96JB2,0,0,0.962608
Q8TCU5,Q96JH8,0,0,0.9625613
Q96RP7,Q5VT03,0,0,0.9624869
Q8NCQ3,P07942,0,0,0.9622364
P17948,A1Z1Q3,0,0,0.9621952
A6NKG5,O60810,0,0,0.96213865
Q6U841,Q70EL2,0,0,0.9621298
P42701,Q9H422,0,0,0.962072
Q13308,Q92783,0,0,0.9619444
O95255,Q8IYJ2,0,0,0.96192944
Q96QE4,O15226,0,0,0.96191084
O60313,O15060,0,0,0.96179265
Q8NC67,Q9H0E9,0,0,0.96170354
Q5VYP0,Q96EY1,0,0,0.96164477
Q8TAD4,Q9H2M9,0,0,0.9615561
Q9BT22,Q3B7T1,0,0,0.9615487
Q5JUK3,Q6ZR54,0,0,0.96149623
Q8N7X8,Q58EX7,0,0,0.96148944
O75129,Q9BQP7,0,0,0.96144605
Q92823,Q6PIJ6,0,0,0.96143335
O95838,Q5T0Z8,0,0,0.9614056
Q9H0H0,P0DOY3,0,0,0.96140504
P35590,Q9Y6X3,0,0,0.9612974
Q9UGI6,Q3KQU3,0,0,0.9612678
Q14435,Q13009,0,0,0.96122336
O60503,Q68EA5,0,0,0.9611488
Q9Y5S1,I6L899,0,0,0.9611162
Q9C0B7,A0M8Q6,0,0,0.960996
P05981,P11047,0,0,0.96098137
Q9Y5I4,Q01968,0,0,0.96089166
C9JH25,Q9BYN7,0,0,0.9608029
Q9Y256,O15063,0,0,0.960649
Q9H6Y7,Q6ZUX3,0,0,0.96041274
P17643,Q9HAZ2,0,0,0.9603909
Q8IZS8,Q8N108,0,0,0.960359
O00548,Q02086,0,0,0.9603381
Q6P9B9,Q07617,0,0,0.9603257
G3V0H7,Q9NXG0,0,0,0.9603121
Q8IZJ1,Q14684,0,0,0.96023726
Q8IY34,Q8NDG6,0,0,0.9602209
P34969,Q5SNV9,0,0,0.96016765
Q5VU36,Q96JM7,0,0,0.9601604
Q9Y5E6,Q8TB22,0,0,0.9601226
A1A5C7,Q5EBM0,0,0,0.9600419
O95870,Q14004,0,0,0.96003604
Q9UBS9,Q8TAF5,0,0,0.96001923
Q9UL54,O95786,0,0,0.9599784
Q5T700,Q96QZ7,0,0,0.9597764
Q9P2P1,Q86YI8,0,0,0.9597704
Q9HCM3,Q0JRZ9,0,0,0.95973325
Q5VV43,Q8NBP0,0,0,0.95946836
Q96P31,Q13576,0,0,0.95944643
P0DMQ5,Q96K76,0,0,0.95944506
P52849,Q6P2P2,0,0,0.9593961
Q9BY79,Q9NPG3,0,0,0.95936966
Q92859,Q8WWW8,0,0,0.95935327
A6NMS3,Q07283,0,0,0.9593402
C9JH25,P02461,0,0,0.9590401
P0DSE2,Q14669,0,0,0.95892704
Q9Y5I0,Q9ULK4,0,0,0.9589255
Q9NQ11,O43741,0,0,0.95892406
Q12884,O00443,0,0,0.9588369
P60893,Q92922,0,0,0.95872295
Q8TAX9,Q9UPM8,0,0,0.95870566
Q8IWY9,Q86XS5,0,0,0.95868355
Q8NFM7,Q5SNV9,0,0,0.95865744
P32927,A4D1U4,0,0,0.9586081
Q04912,O75365,0,0,0.9584335
O14638,O75152,0,0,0.9582399
O43506,Q5T7W0,0,0,0.9582188
Q9H0H0,Q9H098,0,0,0.9581838
Q08828,Q9BYR7,0,0,0.95816183
Q9H0Q3,O95248,0,0,0.95815367
Q6PIU2,Q5RHP9,0,0,0.95788354
A6QL63,Q5TB30,0,0,0.95783544
Q13698,Q92820,0,0,0.957801
O94933,Q9NQC1,0,0,0.95773244
Q8NEN9,Q6UW15,0,0,0.9576973
Q5T3U5,P21741,0,0,0.9576752
Q9BPX6,Q14289,0,0,0.9576688
Q5R3F8,P57740,0,0,0.9576206
O94898,Q9UJV9,0,0,0.9574816
Q6U841,O15211,0,0,0.95747983
Q96KV6,Q96MT3,0,0,0.95743215
O76024,Q99958,0,0,0.957394
Q9NPY3,Q5JTW2,0,0,0.9573837
P35916,P0C7M3,0,0,0.957332
O15118,Q6P1R3,0,0,0.957311
Q03167,Q8TF50,0,0,0.95721495
O94856,Q8IVS2,0,0,0.9571957
Q15109,Q9Y3T9,0,0,0.9571625
Q9NZ94,Q9C0E2,0,0,0.9571241
Q6ZMQ8,Q5VTE6,0,0,0.9570322
O60279,Q6ZTA4,0,0,0.9570209
Q8WY22,Q96PX9,0,0,0.9569713
P41594,Q6P3W7,0,0,0.9568846
Q9NX61,Q16760,0,0,0.95684826
Q4ZG55,Q6ZRP5,0,0,0.95679045
Q9BYG8,Q0D2I5,0,0,0.9566618
P21860,Q16566,0,0,0.9565964
A6NFC5,P33076,0,0,0.95651156
Q53EL9,Q92618,0,0,0.9564343
P48995,Q92834,0,0,0.9564172
O60725,Q96Q89,0,0,0.95636505
Q92847,Q14004,0,0,0.9561872
Q8WV48,Q96P20,0,0,0.95613664
Q9BRB3,Q5SVQ8,0,0,0.9561348
Q9NPB0,O14924,0,0,0.9561324
Q8N3T6,Q8IV56,0,0,0.9560883
Q8NE79,O60343,0,0,0.95603
P0C7U9,Q5QJ38,0,0,0.9558269
A0A096LP01,Q9BXX0,0,0,0.9558233
Q04912,P50613,0,0,0.95579517
Q9Y2B1,Q8NE28,0,0,0.9557191
Q8IZN3,O14646,0,0,0.9557065
Q9C0B7,P10147,0,0,0.9556696
Q5BVD1,O15534,0,0,0.9556064
Q75T13,Q92547,0,0,0.9555929
A0FGR8,Q9C0E4,0,0,0.9555848
O95528,Q5T1M5,0,0,0.955546
Q99679,O95248,0,0,0.955516
Q9H205,P57071,0,0,0.95545536
Q86VZ4,P54296,0,0,0.9553528
P19320,Q14934,0,0,0.9551772
P34969,Q7L0R7,0,0,0.95513844
Q5JTH9,P07741,0,0,0.9551219
Q9ULH0,Q69YI7,0,0,0.95511866
Q13308,O75781,0,0,0.95507073
Q8IZJ1,Q5T1V6,0,0,0.95506096
Q7Z3J2,Q8WY41,0,0,0.9550314
Q8TCW9,Q5VZR2,0,0,0.954996
Q12772,O60347,0,0,0.9548999
O95622,P08559,0,0,0.9548589
Q9Y5G4,Q6ZVT0,0,0,0.954834
P02724,Q68DA7,0,0,0.95477533
O94985,Q8N5D0,0,0,0.95476425
Q8IXK2,Q8TD30,0,0,0.9547031
Q9NSD7,O43166,0,0,0.9546616
Q8IU68,Q9NRG4,0,0,0.9546229
Q9HD20,Q8TCN5,0,0,0.95461494
Q8NGY6,O43151,0,0,0.9546089
O76024,O95932,0,0,0.9545322
Q03721,Q8NCX0,0,0,0.9544766
Q6UWM7,Q6TFL3,0,0,0.9544611
Q9HDC9,Q8WWN8,0,0,0.95444465
Q9NTN9,Q05516,0,0,0.95432657
Q9BZV3,Q53H54,0,0,0.9542022
O75051,P35222,0,0,0.9541965
P18850,A6NGG8,0,0,0.9541633
P50443,A1X283,0,0,0.9541588
Q9NS00,O15055,0,0,0.95415676
Q9Y5Y9,Q9Y2X3,0,0,0.9541203
Q3C1V0,P38398,0,0,0.95407593
B2RXF0,Q96PV0,0,0,0.9540435
Q9H2X9,P51858,0,0,0.9539365
Q96QI5,Q6AWC2,0,0,0.9538018
Q8NER1,Q9GZV5,0,0,0.9537566
O75871,Q14191,0,0,0.9537268
