tmp,nontmp,real_label,predict_label,predict
Q68SN8,P29351,1,0,0.8959261
Q61180,Q9Z2S7,1,0,0.89536816
P36898,P43026,1,0,0.8944305
P20333,P39429,1,0,0.8942414
P13597,P26043,1,0,0.8942114
P19756,P42230,1,0,0.8937338
P36898,P22004,1,0,0.89343387
O08721,Q9JI33,1,0,0.89297235
P37172,P22004,1,0,0.892612
Q61056,P05480,1,0,0.89257205
P01375,O88351,1,0,0.8924193
Q924X6,P02749,1,0,0.8923994
P15208,Q91YI4,1,0,0.8885417
P09803,A2A6Q5,1,0,0.88827574
P34971,Q99962,1,0,0.8881432
P36895,P22004,1,0,0.8878218
P25942,Q60803,1,0,0.8875876
Q9QUQ5,P05480,1,0,0.88695145
P09803,P26231,1,0,0.8865979
Q02763,O08538,1,0,0.8855685
P09803,Q9ERG0,1,0,0.88552684
P40189,Q62120,1,0,0.88468635
P23242,P05480,1,0,0.8833947
Q80U63,O60260,1,0,0.8831284
Q9UN42,Q9CSN1,1,0,0.88219404
P08581,O88838,1,0,0.88030076
P26954,Q62225,1,0,0.878688
Q03137,Q921Q7,1,0,0.87740135
Q80U63,Q9WVS6,1,0,0.87656194
P27512,P39429,1,0,0.8757709
Q01887,P35222,1,0,0.87552595
Q925I1,Q9QZH6,1,0,0.8755108
P52800,P62944,1,0,0.8752199
Q8CII8,O88448,1,0,0.8736485
P01375,Q80TQ2,1,0,0.87358147
Q8CII8,Q9DBS5,1,0,0.87260747
P34971,Q99963,1,0,0.8720841
O60462,P97953,1,0,0.8715688
P14753,Q62120,1,0,0.8713776
Q32MD9,Q8C3Q9,1,0,0.871281
Q8VCF0,O35286,1,0,0.87004304
Q9NVI7,Q9QZH6,1,0,0.86939347
Q32MD9,P55211,1,0,0.869115
P47741,Q60680,1,0,0.8678414
P16882,P42230,1,0,0.8677112
Q60857,Q63ZW7,1,0,0.86710215
P97484,Q9UKU9,1,0,0.8668391
Q9WU38,Q99N57,1,0,0.8663977
P25942,P39429,1,0,0.86419594
Q99ME6,Q9CSN1,1,0,0.8624291
P00533,P62991,1,0,0.8611119
P23242,O88597,1,0,0.8604995
Q8CII8,Q91W40,1,0,0.85962176
P23242,Q6PF93,1,0,0.8594339
P16882,Q62120,1,0,0.8589312
P61793,P58660,1,0,0.85876584
Q9UKV5,P60605,1,0,0.8586104
P47741,O88522,1,0,0.85834765
P54830,Q16539,1,0,0.8579237
P57764,P70343,1,0,0.8571001
P03372,Q9CQ39,1,0,0.856686
P33148,Q02248,1,0,0.85569715
Q64281,P35235,1,0,0.8550484
Q60857,Q9Z0J4,1,0,0.8535431
P27512,O08863,1,0,0.8534285
P16882,P42232,1,0,0.85261863
Q68ED2,Q9EP80,1,0,0.851642
Q5NCS9,Q8K1M6,1,0,0.85152686
P23242,Q8VD65,1,0,0.85103714
Q03348,P12025,1,0,0.8504483
Q61168,P46935,1,0,0.8483891
B2RU98,Q3U182,1,0,0.8470818
Q9QUN7,P22366,1,0,0.84673816
Q9D8T2,P70343,1,0,0.84667945
P01375,Q60680,1,0,0.8465308
Q61327,Q63ZW7,1,0,0.84545624
Q3TB92,P41499,1,0,0.8434707
P36888,P62991,1,0,0.8426237
O13097,Q62120,1,0,0.8416363
Q61180,P62988,1,0,0.8416052
Q00560,O35718,1,0,0.84064674
P48356,P41160,1,0,0.8402016
P25942,O08863,1,0,0.8401519
Q64281,P29351,1,0,0.8384949
P42703,P09056,1,0,0.83777505
O88634,P19221,1,0,0.8359399
Q01279,P62991,1,0,0.835886
P01375,O88522,1,0,0.8357957
P15208,P62991,1,0,0.83553755
P62812,O89050,1,0,0.8351814
P47741,Q02111,1,0,0.8348516
P18850,Q3U182,1,0,0.832517
Q68ED2,O08599,1,0,0.83240044
P97333,O08665,1,0,0.83098245
P56817,P04925,1,0,0.83074886
P10288,Q9ERG0,1,0,0.83063376
Q61327,Q9Z0J4,1,0,0.83012134
P35400,O08599,1,0,0.8293228
P42703,P15018,1,0,0.82621664
P36956,Q8R3L8,1,0,0.8257729
Q64729,P98083,1,0,0.82568485
P15116,P30999,1,0,0.82551754
P36895,P07713,1,0,0.8243691
Q08462,P08752,1,0,0.82307386
Q64729,Q9DBG3,1,0,0.82305115
Q9QZS7,Q91YI4,1,0,0.8224943
P52800,P18484,1,0,0.82242405
P23242,Q8CDJ3,1,0,0.82224274
P15209,P61809,1,0,0.8220066
P08581,Q08048,1,0,0.82193214
Q64729,P63010,1,0,0.8218733
O88703,Q8IYB4,1,0,0.8213731
P25118,P39429,1,0,0.8206779
Q9WU38,Q9Z2S7,1,0,0.81905127
P28223,P18654,1,0,0.81875634
P14753,Q62225,1,0,0.81772256
Q3TB92,P81718,1,0,0.81576383
P15209,P49615,1,0,0.81541586
P27038,P08476,1,0,0.8135422
Q61483,P62991,1,0,0.8134506
P19438,P39429,1,0,0.8129842
P27040,P51865,1,0,0.81270254
Q99665,P43432,1,0,0.81228244
P10417,Q60739,1,0,0.81199914
P09958,Q9Z1W4,1,0,0.8119086
P10721,P62991,1,0,0.8116174
Q8BGV8,Q8K1M6,1,0,0.81106097
P31423,O08599,1,0,0.80945873
Q68EF4,O08599,1,0,0.8091022
P52800,P39052,1,0,0.8088086
Q8CII9,Q62120,1,0,0.8070421
P51436,Q99961,1,0,0.8064654
P15209,P21237,1,0,0.80524576
Q8CII8,P37285,1,0,0.80459917
O70458,P53347,1,0,0.80458343
P11911,P25911,1,0,0.8030735
Q3TBT3,Q9WUN2,1,0,0.80292934
Q99PH1,Q8R4F1,1,0,0.80084
P27038,P05111,1,0,0.8004882
P09759,Q60760,1,0,0.80040497
Q8BJ56,Q61585,1,0,0.7955279
P09803,Q02248,1,0,0.7947434
Q3U4G3,P00740,1,0,0.7933519
Q6AZB0,Q62226,1,0,0.7932167
P27038,P12643,1,0,0.7926941
P52800,O88797,1,0,0.7921325
Q15768,P97318,1,0,0.78930616
Q4KMG0,P97812,1,0,0.7875156
P97484,Q86XS5,1,0,0.78480095
O14735,Q5SQX6,1,0,0.78442436
P36895,P12644,1,0,0.78395957
Q8R4D5,P21279,1,0,0.7827989
Q62849,Q9Z1W4,1,0,0.78265214
P07141,P03228,1,0,0.77965903
O35393,P63085,1,0,0.7766877
P47741,P39429,1,0,0.7754668
P42866,P04899,1,0,0.77481806
Q61527,Q62108,1,0,0.77478063
Q61093,Q61462,1,0,0.77473617
P01375,P70191,1,0,0.77041614
P52800,P97318,1,0,0.7701872
Q8BJ56,Q9DBL9,1,0,0.76895773
Q8CII8,O88447,1,0,0.76882875
Q9QUK6,Q60855,1,0,0.7673434
Q99835,P62991,1,0,0.7673038
Q9QUK6,Q3U0V2,1,0,0.7667061
Q8BG84,P29351,1,0,0.7655411
O08675,P19221,1,0,0.7655187
P23242,Q8C0J2,1,0,0.76477635
P36898,P18075,1,0,0.7637905
P15208,P49817,1,0,0.7634208
P01375,Q60769,1,0,0.7610514
Q00560,P53347,1,0,0.76079136
Q925I1,Q60722,1,0,0.7581029
Q99062,P09920,1,0,0.7545048
Q03137,P39688,1,0,0.75209326
Q8R4I7,P70175,1,0,0.75052786
Q3U7R1,P49615,1,0,0.75041664
Q8BWF2,Q92934,1,0,0.74929714
P51436,Q99962,1,0,0.7488961
P51881,Q9QZH6,1,0,0.7472908
P40223,P09919,1,0,0.7448452
P15209,P20181,1,0,0.7442181
Q9WUT7,O35903,1,0,0.74420047
P31041,P26450,1,0,0.7438702
P01375,P39429,1,0,0.74366057
P51686,O35903,1,0,0.7421483
P13504,P22366,1,0,0.74130684
P05023,Q8BVQ5,1,0,0.7400976
Q03145,Q60898,1,0,0.7383747
Q8R4I7,Q91XM9,1,0,0.73834884
Q99MI6,Q92934,1,0,0.73691154
Q8VE91,Q9CQV6,1,0,0.73665583
P25446,Q13158,1,0,0.73601806
P25118,Q60855,1,0,0.7329742
P25118,Q3U0V2,1,0,0.732279
P01375,Q9QZL0,1,0,0.73091257
P01375,Q62073,1,0,0.7308647
Q8C031,Q8R4G0,1,0,0.72612333
Q9DCC8,Q8VCN5,1,0,0.72400844
O35235,O08712,1,0,0.7237169
P70452,Q60770,1,0,0.7202147
Q9JHI9,Q62120,1,0,0.72019744
P51436,Q99963,1,0,0.71916723
P25118,Q61160,1,0,0.7167614
P05141,Q9QZH6,1,0,0.7164506
P23242,O88895,1,0,0.7149968
Q9UKV5,Q01853,1,0,0.71412885
P46092,Q9Z1X0,1,0,0.710378
P35330,P26043,1,0,0.71014184
Q9EQD0,P62991,1,0,0.70888686
P63044,Q9ERB0,1,0,0.7071033
P32300,P62988,1,0,0.7001734
P97792,P19793,1,0,0.69649875
P57716,Q3TCV3,1,0,0.6946833
P01375,O89110,1,0,0.6944701
P16872,Q9JIE6,1,0,0.6941007
C3RSF2,O08586,1,0,0.6934011
Q9JI59,P25774,1,0,0.692713
Q60857,Q62083,1,0,0.69235814
P07174,P01139,1,0,0.68958557
P42866,P62988,1,0,0.68941927
Q00560,P47873,1,0,0.68837297
Q62192,O88188,1,0,0.686052
Q4KM98,Q8K1M6,1,0,0.68506056
Q32MD9,P42574,1,0,0.68447
P25118,Q8CFV9,1,0,0.6839499
P49582,Q8BLC3,1,0,0.675805
P47741,Q60855,1,0,0.6744235
Q64729,P84022,1,0,0.6741913
P49769,Q3TCV3,1,0,0.67375386
Q4KMG0,Q62226,1,0,0.6701267
P35436,Q62108,1,0,0.6683839
P53563,Q8K1M6,1,0,0.66804975
Q9VM64,Q62226,1,0,0.66716176
P63141,Q60598,1,0,0.6665133
Q60857,Q01405,1,0,0.66631734
O54912,P21279,1,0,0.6636207
O75581,P47877,1,0,0.65491825
Q61327,Q62083,1,0,0.65361977
Q64729,P05533,1,0,0.6516134
O54912,P21278,1,0,0.6471235
Q03137,P15882,1,0,0.64692944
P10417,O88597,1,0,0.6461443
P52800,P84092,1,0,0.6444383
Q9D8B7,P25774,1,0,0.64155644
P47741,Q9Z0H7,1,0,0.64060813
O35526,Q9ERB0,1,0,0.6400311
P32851,Q60770,1,0,0.6395066
P70452,P61765,1,0,0.6394892
P42703,Q60753,1,0,0.6371648
P01375,Q60855,1,0,0.6350402
Q9D103,P97784,1,0,0.6346444
P01375,Q3U0V2,1,0,0.6342175
Q6DID7,P17553,1,0,0.62624156
P01901,P01887,1,0,0.6241335
P15209,Q62108,1,0,0.62291825
P25118,P62988,1,0,0.622224
Q32MD9,Q62226,1,0,0.62133634
P25118,P62991,1,0,0.6204078
P06804,P34015,1,0,0.6188838
Q8CII9,Q9JIE6,1,0,0.615506
Q8BWF2,O43521,1,0,0.61105967
O75581,O35468,1,0,0.5987801
P52592,P62991,1,0,0.598657
Q9JHI9,O60674,1,0,0.59684086
Q6DID7,P22725,1,0,0.59649074
Q99MI6,O43521,1,0,0.59553117
Q6DID7,P04426,1,0,0.59323174
O75581,P47879,1,0,0.592725
Q9QUK6,Q9JHF9,1,0,0.591948
P26769,P29387,1,0,0.5836669
O88792,P25774,1,0,0.58065784
Q9ES08,P21279,1,0,0.57850266
P01900,P01887,1,0,0.5765532
O75581,P47876,1,0,0.5763456
Q01097,Q62108,1,0,0.5660338
P01899,P01887,1,0,0.5652756
Q07817,Q64010,1,0,0.5637248
P10417,P04925,1,0,0.5572689
Q96A54,Q60994,1,0,0.55343086
Q8R4I7,P78352,1,0,0.55263555
P47741,P62991,1,0,0.552252
O75581,P47880,1,0,0.5370532
Q07812,Q9JM54,1,0,0.5356142
Q8R4I7,Q62108,1,0,0.529596
P18762,P51637,1,0,0.520329
O35082,Q9GZV9,1,0,0.5186314
P09759,Q60631,1,0,0.5178517
P22723,P62991,1,0,0.50883096
P49769,Q9Z280,1,0,0.502714
Q61088,P62991,1,0,0.4991412
P49769,Q13393,1,0,0.48723096
Q9ET38,P01558,1,0,0.48501596
P03182,O54918,1,0,0.47624806
O70174,Q8BLC3,1,0,0.46038267
Q08850,P60879,1,0,0.45767552
P56402,Q6TEQ7,1,0,0.45663896
Q16611,Q9JM54,1,0,0.45466515
Q64385,P47873,1,0,0.45343727
P63044,P60879,1,0,0.4494931
O75581,P27467,1,0,0.44579118
Q91ZP6,P62991,1,0,0.44278252
Q9Z0G9,P01558,1,0,0.43922538
P63044,O09044,1,0,0.4349686
P97287,Q9JM54,1,0,0.43058157
Q5XJY4,O35387,1,0,0.42867267
Q07812,P70444,1,0,0.42679298
O88384,Q14677,1,0,0.42647132
P28647,P21279,1,0,0.4252405
Q64729,P49817,1,0,0.4192102
P28647,P21278,1,0,0.4074906
P03888,A2AVQ5,1,0,0.40404844
P56402,Q7YQC6,1,0,0.3895337
O88572,P35222,1,0,0.38901702
O35526,P60879,1,0,0.37552732
Q9CQR7,Q3TCV3,1,0,0.37195182
P32851,P60879,1,0,0.36960727
P70280,Q8QZZ8,1,0,0.3682926
O35526,O09044,1,0,0.36182204
Q16611,P70444,1,0,0.34989864
Q07813,O43521,1,0,0.3463375
P35438,Q62108,1,0,0.33126137
O88572,O94907,1,0,0.32156178
P11609,P01887,1,0,0.30992204
Q9JIY5,O35387,1,0,0.2923264
O08734,Q07440,1,0,0.28369445
P50279,P60879,1,0,0.2435841
P00397,A2AVQ5,1,0,0.05144033
